word,root
والحافظين,حافظينظين
والحافظات,حافظاتظات
والذاكرين,ذاكرينرين
والذاكرات,ذاكراترات
واجرا,اجراا
وانعمت,انعمتت
امسك,امسك
زوجك,زوجك
واتق,اتقق
وتخفى,تخفىى
مبديه,مبديه
وتخشى,تخشىى
تخشىاه,تخشىاه
زيد,زيد
وطرا,طراا
زوجناكها,زوجناكها
ادعيايهم,ادعيايهم
قضوا,قضوا
قدرا,قدرا
مقدورا,مقدورا
يبلغون,يبلغون
ويخشونه,يخشونهه
وخاتم,خاتمم
وسبحوه,سبحوهه
ليخرجكم,ليخرجكم
شاهدا,شاهدا
ومبشرا,مبشراا
وداعيا,داعياا
وسراجا,سراجاا
ودع,ودع
اذىاهم,اذىاهم
نكحتم,نكحتم
تعتدونها,تعتدونها
فمتعوهن,فمتعوهن
وسرحوهن,سرحوهنن
احللنا,احللنا
ازواجك,ازواجك
افاء,افاء
عمك,عمك
عماتك,عماتك
خالك,خالك
خالاتك,خالاتك
هاجرن,هاجرن
وامراة,امراةة
وهبت,هبتت
يستنكحها,يستنكحها
فرضنا,فرضنا
ترجى,ترجى
وتـوى,تـوىى
ابتغيت,ابتغيت
عزلت,عزلت
اعينهن,اعينهن
يحزن,يحزن
ويرضين,يرضينن
ءاتيتهن,ءاتيتهن
كلهن,كلهن
حسنهن,حسنهن
ناظرين,ناظرين
انىاه,انىاه
دعيتم,دعيتم
طعمتم,طعمتم
فانتشروا,فانتشروا
مستـنسين,مستـنسين
لحديث,لحديث
يوذى,يوذى
فيستحى,فيستحى
سالتموهن,سالتموهن
فسـلوهن,فسـلوهن
لقلوبكم,لقلوبكم
وقلوبهن,قلوبهنن
توذوا,توذوا
ازواجه,ازواجه
واتقين,اتقينن
صلوا,صلوا
وسلموا,سلمواا
احتملوا,احتملوا
وبناتك,بناتكك
يدنين,يدنين
جلابيبهن,جلابيبهن
يعرفن,يعرفن
يوذين,يوذين
ينته,ينته
والمرجفون,مرجفونفون
لنغرينك,لنغرينك
يجاورونك,يجاورونك
ملعونين,ملعونين
اخذوا,اخذوا
تقتيلا,تقتيلا
لسنة,لسنة
يدريك,يدريك
لعل,لعل
اطعنا,اطعنا
الرسولا,رسولالا
سادتنا,سادتنا
وكبراءنا,كبراءناا
فاضلونا,فاضلونا
السبيلا,سبيلالا
ءاتهم,ءاتهم
والعنهم,عنهمنهم
ءاذوا,ءاذوا
فبراه,فبراه
عرضنا,عرضنا
الامانة,امانةنة
فابين,فابين
يحملنها,يحملنها
واشفقن,اشفقنن
وحملها,حملهاا
ظلوما,ظلوما
جهولا,جهولا
ليعذب,ليعذب
والمشركين,مشركينكين
والمشركات,مشركاتكات
لتاتينكم,لتاتينكم
سعو,سعو
ويرى,يرىى
ندلكم,ندلكم
مزقتم,مزقتم
ممزق,ممزق
والضلال,ضلاللال
نخسف,نخسف
نسقط,نسقط
ياجبال,ياجبال
اوبى,اوبى
والنا,نالنا
سابغات,سابغات
وقدر,قدرر
السرد,سردرد
غدوها,غدوها
ورواحها,رواحهاا
واسلنا,اسلناا
القطر,قطرطر
يزغ,يزغ
محاريب,محاريب
وتماثيل,تماثيلل
وجفان,جفانن
كالجواب,جوابواب
وقدور,قدورر
راسيات,راسيات
شكرا,شكرا
وقليل,قليلل
الشكور,شكورور
دلهم,دلهم
منساته,منساته
تبينت,تبينت
المهين,مهينين
لسبا,لسبا
مسكنهم,مسكنهم
جنتان,جنتان
يمين,يمين
وشمال,شمالل
العرم,عرمرم
وبدلناهم,بدلناهمم
بجنتيهم,بجنتيهم
ذواتى,ذواتى
خمط,خمط
واثل,اثلل
وشىء,شىءء
سدر,سدر
نجازى,نجازى
الكفور,كفورور
القرى,قرىرى
قرى,قرى
وقدرنا,قدرناا
السير,سيرير
ليالى,ليالى
واياما,اياماا
باعد,باعد
اسفارنا,اسفارنا
ومزقناهم,مزقناهمم
ظنه,ظنه
شرك,شرك
ظهير,ظهير
اياكم,اياكم
اجرمنا,اجرمنا
نسـل,نسـل
يفتح,يفتح
الفتاح,فتاحاح
ارونى,ارونى
الحقتم,حقتمتم
ميعاد,ميعاد
تستـخرون,تستـخرون
تستقدمون,تستقدمون
موقوفون,موقوفون
انحن,انحن
صددناكم,صددناكم
تامروننا,تامروننا
اعناق,اعناق
مترفوها,مترفوها
تقربكم,تقربكم
زلفىا,زلفىا
الضعف,ضعفعف
الغرفات,غرفاتات
يسعون,يسعون
يخلفه,يخلفه
يصدكم,يصدكم
يدرسونها,يدرسونها
معشار,معشار
فكذبوا,فكذبوا
رسلى,رسلى
اعظكم,اعظكم
بواحدة,بواحدة
وفرادىا,فرادىاا
تتفكروا,تتفكروا
بصاحبكم,بصاحبكم
يقذف,يقذف
يعيد,يعيد
اهتديت,اهتديت
فزعوا,فزعوا
فوت,فوت
واخذوا,اخذواا
وانىا,انىاا
التناوش,تناوشوش
ويقذفون,يقذفونن
وحيل,حيلل
باشياعهم,باشياعهم
اجنحة,اجنحة
ممسك,ممسك
فاتخذوه,فاتخذوه
حزبه,حزبه
فرءاه,فرءاه
تذهب,تذهب
فسقناه,فسقناه
فاحيينا,فاحيينا
النشور,نشورور
والعمل,عملعمل
الصالح,صالحلح
يرفعه,يرفعه
يبور,يبور
تضع,تضع
معمر,معمر
ينقص,ينقص
عمره,عمره
البحران,بحرانان
سايغ,سايغ
شرابه,شرابه
وتستخرجون,تستخرجونن
قطمير,قطمير
دعاءكم,دعاءكم
بشرككم,بشرككم
ينبيك,ينبيك
مثقلة,مثقلة
تنذر,تنذر
يتزكىا,يتزكىا
الحرور,حرورور
الاحياء,احياءاء
الاموات,امواتات
بمسمع,بمسمع
وبالزبر,بالزبرر
وبالكتاب,بالكتابب
الوانها,وانهاها
جدد,جدد
بيض,بيض
وحمر,حمرر
وغرابيب,غرابيبب
سود,سود
يخشى,يخشى
العلماوا,علماواوا
تبور,تبور
ليوفيهم,ليوفيهم
لخبير,لخبير
اورثنا,اورثنا
اصطفينا,اصطفينا
سابق,سابق
بالخيرات,خيراترات
احلنا,احلنا
المقامة,مقامةمة
يمسنا,يمسنا
لغوب,لغوب
فيموتوا,فيموتوا
يصطرخون,يصطرخون
نعمركم,نعمركم
وجاءكم,جاءكمم
كفرهم,كفرهم
مقتا,مقتا
بينت,بينت
يعد,يعد
تزولا,تزولا
زالتا,زالتا
امسكهما,امسكهما
ليكونن,ليكونن
الامم,امممم
استكبارا,استكبارا
السيي,سيييي
يحيق,يحيق
لسنت,لسنت
ليعجزه,ليعجزه
ظهرها,ظهرها
يس,يس
اغلالا,اغلالا
الاذقان,اذقانان
مقمحون,مقمحون
فاغشيناهم,فاغشيناهم
وسواء,سواءء
وخشى,خشىى
بمغفرة,بمغفرة
ونكتب,نكتبب
قدموا,قدموا
وءاثارهم,ءاثارهمم
احصيناه,احصيناه
امام,امام
فعززنا,فعززنا
بثالث,بثالث
مرسلون,مرسلون
لمرسلون,لمرسلون
تطيرنا,تطيرنا
لنرجمنكم,لنرجمنكم
وليمسنكم,ليمسنكمم
ذكرتم,ذكرتم
يسـلكم,يسـلكم
ءاتخذ,ءاتخذ
يردن,يردن
شفاعتهم,شفاعتهم
ينقذون,ينقذون
فاسمعون,فاسمعون
ادخل,ادخل
غفر,غفر
المكرمين,مكرمينين
جند,جند
صيحة,صيحة
خامدون,خامدون
ياحسرة,ياحسرة
العباد,عباداد
جميع,جميع
احييناها,احييناها
واخرجنا,اخرجناا
فمنه,فمنه
العيون,عيونون
لياكلوا,لياكلوا
عملته,عملته
الازواج,ازواجاج
نسلخ,نسلخ
مظلمون,مظلمون
لمستقر,لمستقر
قدرناه,قدرناه
كالعرجون,عرجونجون
تدرك,تدرك
وخلقنا,خلقناا
يركبون,يركبون
نغرقهم,نغرقهم
صريخ,صريخ
خلفكم,خلفكم
انطعم,انطعم
اطعمه,اطعمه
تاخذهم,تاخذهم
يخصمون,يخصمون
توصية,توصية
الاجداث,اجداثاث
مرقدنا,مرقدنا
شغل,شغل
فاكهون,فاكهون
ظلال,ظلال
متكـون,متكـون
فاكهة,فاكهة
وامتازوا,امتازواا
اعهد,اعهد
اعبدونى,اعبدونى
جبلا,جبلا
اصلوها,اصلوها
نختم,نختم
وتكلمنا,تكلمناا
وتشهد,تشهدد
لطمسنا,لطمسنا
لمسخناهم,لمسخناهم
مكانتهم,مكانتهم
مضيا,مضيا
نعمره,نعمره
ننكسه,ننكسه
الشعر,شعرعر
مالكون,مالكون
وذللناها,ذللناهاا
فمنها,فمنها
ركوبهم,ركوبهم
ومشارب,مشاربب
رميم,رميم
يحييها,يحييها
انشاها,انشاها
الاخضر,اخضرضر
توقدون,توقدون
بقادر,بقادر
والصافات,صافاتفات
فالزاجرات,زاجراترات
زجرا,زجرا
فالتاليات,تالياتيات
لواحد,لواحد
المشارق,مشارقرق
الكواكب,كواكبكب
وحفظا,حفظاا
مارد,مارد
دحورا,دحورا
واصب,اصبب
خطف,خطف
الخطفة,خطفةفة
ثاقب,ثاقب
فاستفتهم,فاستفتهم
اهم,اهم
خلقناهم,خلقناهم
لازب,لازب
عجبت,عجبت
يستسخرون,يستسخرون
اوءاباونا,اوءاباونا
زجرة,زجرة
الفصل,فصلصل
احشروا,احشروا
فاهدوهم,فاهدوهم
وقفوهم,قفوهمم
مسـولون,مسـولون
تناصرون,تناصرون
مستسلمون,مستسلمون
واقبل,اقبلل
تاتوننا,تاتوننا
طاغين,طاغين
لذايقون,لذايقون
فاغويناكم,فاغويناكم
غاوين,غاوين
مشتركون,مشتركون
بالمجرمين,مجرمينمين
لتاركوا,لتاركوا
لشاعر,لشاعر
مجنون,مجنون
لذايقوا,لذايقوا
يطاف,يطاف
بكاس,بكاس
معين,معين
لذة,لذة
غول,غول
ينزفون,ينزفون
قاصرات,قاصرات
الطرف,طرفرف
كانهن,كانهن
مكنون,مكنون
فاقبل,فاقبل
قرين,قرين
المصدقين,مصدقينين
لمدينون,لمدينون
مطلعون,مطلعون
فاطلع,فاطلع
لتردين,لتردين
لكنت,لكنت
افما,افما
بميتين,بميتين
موتتنا,موتتنا
لمثل,لمثل
العاملون,عاملونون
الزقوم,زقوموم
اصل,اصل
لءاكلون,لءاكلون
فمالـون,فمالـون
البطون,بطونون
لشوبا,لشوبا
الفوا,فواوا
منذرين,منذرين
نادىانا,نادىانا
فلنعم,فلنعم
المجيبون,مجيبونون
ايفكا,ايفكا
ظنكم,ظنكم
فنظر,فنظر
نظرة,نظرة
سقيم,سقيم
فتولوا,فتولوا
فراغ,فراغ
تنطقون,تنطقون
باليمين,يمينمين
فاقبلوا,فاقبلوا
يزفون,يزفون
تنحتون,تنحتون
فارادوا,فارادوا
الاسفلين,اسفلينين
ذاهب,ذاهب
فبشرناه,فبشرناه
السعى,سعىعى
المنام,منامام
اذبحك,اذبحك
افعل,افعل
اسلما,اسلما
وتله,تلهه
للجبين,جبينين
صدقت,صدقت
البلاوا,بلاواوا
وفديناه,فديناهه
بذبح,بذبح
وبشرناه,بشرناهه
وباركنا,باركناا
ذريتهما,ذريتهما
وظالم,ظالمم
ونجيناهما,نجيناهماا
ونصرناهم,نصرناهمم
وءاتيناهما,ءاتيناهماا
المستبين,مستبينين
وهديناهما,هديناهماا
الياس,ياساس
اتدعون,اتدعون
بعلا,بعلا
لمحضرون,لمحضرون
ال,ال
ياسين,ياسين
نجيناه,نجيناه
لتمرون,لتمرون
وباليل,باليلل
ابق,ابق
فساهم,فساهم
المدحضين,مدحضينين
فالتقمه,تقمهقمه
مليم,مليم
المسبحين,مسبحينين
للبث,بثبث
فنبذناه,فنبذناه
بالعراء,عراءراء
يقطين,يقطين
وارسلناه,ارسلناهه
يزيدون,يزيدون
فمتعناهم,فمتعناهم
الربك,ربكبك
البنون,بنونون
شاهدون,شاهدون
افكهم,افكهم
ليقولون,ليقولون
اصطفى,اصطفى
البنين,بنينين
بكتابكم,بكتابكم
بفاتنين,بفاتنين
صال,صال
الصافون,صافونون
المسبحون,مسبحونون
فكفروا,فكفروا
كلمتنا,كلمتنا
لعبادنا,لعبادنا
المنصورون,منصورونون
جندنا,جندنا
فتول,فتول
وابصرهم,ابصرهمم
بساحتهم,بساحتهم
صباح,صباح
وتول,تولل
ص,ص
عزة,عزة
وشقاق,شقاقق
فنادوا,فنادوا
ولات,لاتت
مناص,مناص
وعجبوا,عجبواا
كذاب,كذاب
الءالهة,ءالهةهة
عجاب,عجاب
وانطلق,انطلقق
امشوا,امشوا
يراد,يراد
الملة,ملةلة
اختلاق,اختلاق
اءنزل,اءنزل
يذوقوا,يذوقوا
فليرتقوا,فليرتقوا
مهزوم,مهزوم
الاوتاد,اوتاداد
فواق,فواق
قطنا,قطنا
اصبر,اصبر
الايد,ايديد
اواب,اواب
سخرنا,سخرنا
والاشراق,اشراقراق
محشورة,محشورة
وشددنا,شددناا
وفصل,فصلل
الخطاب,خطاباب
الخصم,خصمصم
تسوروا,تسوروا
بغىا,بغىا
تشطط,تشطط
واهدنا,اهدناا
وتسعون,تسعونن
نعجة,نعجة
اكفلنيها,اكفلنيها
وعزنى,عزنىى
ظلمك,ظلمك
بسوال,بسوال
نعجتك,نعجتك
نعاجه,نعاجه
الخلطاء,خلطاءاء
ليبغى,ليبغى
فتناه,فتناه
فاستغفر,فاستغفر
راكعا,راكعا
واناب,انابب
فغفرنا,فغفرنا
لزلفىا,لزلفىا
ياداود,ياداود
فيضلك,فيضلك
كالمفسدين,مفسديندين
كالفجار,فجارجار
ليدبروا,ليدبروا
وليتذكر,ليتذكرر
لداود,لداود
العبد,عبدبد
الصافنات,صافناتات
الجياد,جياداد
توارت,توارت
بالحجاب,حجابجاب
فطفق,فطفق
مسحا,مسحا
بالسوق,سوقسوق
والاعناق,اعناقناق
لاحد,لاحد
فسخرنا,فسخرنا
رخاء,رخاء
وغواص,غواصص
عطاونا,عطاونا
فامنن,فامنن
ايوب,ايوب
بنصب,بنصب
اركض,اركض
برجلك,برجلك
مغتسل,مغتسل
بارد,بارد
وشراب,شرابب
وخذ,وخذ
ضغثا,ضغثا
تحنث,تحنث
وجدناه,جدناهه
الايدى,ايدىدى
اخلصناهم,اخلصناهم
بخالصة,بخالصة
المصطفين,مصطفينين
الاخيار,اخيارار
لحسن,لحسن
مفتحة,مفتحة
بفاكهة,بفاكهة
اتراب,اتراب
لرزقنا,لرزقنا
نفاد,نفاد
للطاغين,طاغينين
لشر,لشر
فليذوقوه,فليذوقوه
وغساق,غساقق
شكله,شكله
فوج,فوج
مقتحم,مقتحم
مرحبا,مرحبا
صالوا,صالوا
قدمتموه,قدمتموه
فزده,فزده
الاشرار,اشرارار
اتخذناهم,اتخذناهم
تخاصم,تخاصم
الغفار,غفارار
بالملا,ملاملا
استكبر,استكبر
بيدى,بيدى
استكبرت,استكبرت
العالين,عالينين
لعنتى,لعنتى
فبعزتك,فبعزتك
لاغوينهم,لاغوينهم
فالحق,حقلحق
والحق,حقلحق
المتكلفين,متكلفينين
نباه,نباه
فاعبد,فاعبد
الخالص,خالصلص
نعبدهم,نعبدهم
ليقربونا,ليقربونا
لاصطفىا,لاصطفىا
يكور,يكور
ويكور,يكورر
يخلقكم,يخلقكم
تشكروا,تشكروا
يرضه,يرضه
منيبا,منيبا
خوله,خوله
نسى,نسى
بكفرك,بكفرك
قانت,قانت
ساجدا,ساجدا
وقايما,قايماا
ويرجوا,يرجواا
ياعباد,ياعباد
وارض,ارضض
يوفى,يوفى
لان,لان
فاعبدوا,فاعبدوا
واهليهم,اهليهمم
اجتنبوا,اجتنبوا
يعبدوها,يعبدوها
وانابوا,انابواا
فبشر,فبشر
احسنه,احسنه
تنقذ,تنقذ
غرف,غرف
مبنية,مبنية
فسلكه,فسلكه
ينابيع,ينابيع
يهيج,يهيج
فترىاه,فترىاه
حطاما,حطاما
لذكرىا,لذكرىا
للقاسية,قاسيةية
مثانى,مثانى
تقشعر,تقشعر
تلين,تلين
يتقى,يتقى
بوجهه,بوجهه
فاتىاهم,فاتىاهم
فاذاقهم,فاذاقهم
متشاكسون,متشاكسون
ورجلا,رجلاا
ميتون,ميتون
تختصمون,تختصمون
بالصدق,صدقصدق
ليكفر,ليكفر
اسوا,اسوا
ويجزيهم,يجزيهمم
بكاف,بكاف
ويخوفونك,يخوفونكك
ارادنى,ارادنى
كاشفات,كاشفات
ممسكات,ممسكات
تمت,تمت
منامها,منامها
فيمسك,فيمسك
اشمازت,اشمازت
تحكم,تحكم
يحتسبون,يحتسبون
خولناه,خولناه
قالها,قالها
سيصيبهم,سيصيبهم
اسرفوا,اسرفوا
تقنطوا,تقنطوا
وانيبوا,انيبواا
واسلموا,اسلمواا
ياحسرتىا,ياحسرتىا
فرطت,فرطت
الساخرين,ساخرينين
ترى,ترى
فاكون,فاكون
جاءتك,جاءتك
واستكبرت,استكبرتت
مسودة,مسودة
للمتكبرين,متكبرينين
وينجى,ينجىى
بمفازتهم,بمفازتهم
مقاليد,مقاليد
تامرونى,تامرونى
اشركت,اشركت
ليحبطن,ليحبطن
عملك,عملك
ولتكونن,لتكوننن
قبضته,قبضته
مطويات,مطويات
فصعق,فصعق
قيام,قيام
واشرقت,اشرقتت
بنور,بنور
وجاىء,جاىءء
بالنبين,نبينبين
وسيق,سيقق
زمرا,زمرا
جاءوها,جاءوها
خزنتها,خزنتها
وفتحت,فتحتت
طبتم,طبتم
فادخلوها,فادخلوها
صدقنا,صدقنا
نتبوا,نتبوا
حافين,حافين
حم,حم
غافر,غافر
الذنب,ذنبنب
وقابل,قابلل
التوب,توبوب
يغررك,يغررك
والاحزاب,احزابزاب
وهمت,همتت
برسولهم,برسولهم
لياخذوه,لياخذوه
وجادلوا,جادلواا
ويومنون,يومنونن
ويستغفرون,يستغفرونن
وقهم,قهمم
وادخلهم,ادخلهمم
وعدتهم,عدتهمم
تق,تق
ينادون,ينادون
لمقت,لمقت
مقتكم,مقتكم
فتكفرون,فتكفرون
امتنا,امتنا
واحييتنا,احييتناا
فاعترفنا,فاعترفنا
بذنوبنا,بذنوبنا
خروج,خروج
بانه,بانه
دعى,دعى
فالحكم,حكمحكم
ينيب,ينيب
فادعوا,فادعوا
رفيع,رفيع
التلاق,تلاقاق
بارزون,بارزون
تجزىا,تجزىا
الءازفة,ءازفةفة
كاظمين,كاظمين
يطاع,يطاع
الاعين,اعينين
يقضون,يقضون
وءاثارا,ءاثاراا
واستحيوا,استحيواا
ذرونى,ذرونى
اقتل,اقتل
وليدع,ليدعع
يظهر,يظهر
عذت,عذت
متكبر,متكبر
بيوم,بيوم
يكتم,يكتم
اتقتلون,اتقتلون
كاذبا,كاذبا
كذبه,كذبه
صادقا,صادقا
يصبكم,يصبكم
مسرف,مسرف
ظاهرين,ظاهرين
ينصرنا,ينصرنا
اريكم,اريكم
اهديكم,اهديكم
الرشاد,رشاداد
داب,داب
للعباد,عباداد
التناد,تناداد
تولون,تولون
زلتم,زلتم
مرتاب,مرتاب
قلب,قلب
اسباب,اسباب
تباب,تباب
اتبعون,اتبعون
اهدكم,اهدكم
ادعوكم,ادعوكم
النجواة,نجواةاة
وتدعوننى,تدعوننىى
تدعوننى,تدعوننى
لاكفر,لاكفر
واشرك,اشركك
مردنا,مردنا
فستذكرون,فستذكرون
وافوض,افوضض
فوقىاه,فوقىاه
بـال,بـال
غدوا,غدوا
يتحاجون,يتحاجون
لخزنة,لخزنة
رسلكم,رسلكم
دعاوا,دعاوا
لننصر,لننصر
ببالغيه,ببالغيه
المسىء,مسىءىء
ادعونى,ادعونى
استجب,استجب
عبادتى,عبادتى
سيدخلون,سيدخلون
يوفك,يوفك
وصوركم,صوركمم
فاحسن,فاحسن
صوركم,صوركم
شيوخا,شيوخا
ولتبلغوا,لتبلغواا
يصرفون,يصرفون
والسلاسل,سلاسلاسل
يسحبون,يسحبون
يسجرون,يسجرون
تمرحون,تمرحون
نقصص,نقصص
وخسر,خسرر
لتركبوا,لتركبوا
تنكرون,تنكرون
وكفرنا,كفرناا
ءاذاننا,ءاذاننا
وقر,وقر
فاعمل,فاعمل
واستغفروه,استغفروهه
ممنون,ممنون
لتكفرون,لتكفرون
وتجعلون,تجعلونن
وبارك,باركك
اقواتها,اقواتها
دخان,دخان
وللارض,للارضض
ايتيا,ايتيا
طايعين,طايعين
فقضىاهن,فقضىاهن
سماء,سماء
امرها,امرها
وزينا,زيناا
بمصابيح,بمصابيح
انذرتكم,انذرتكم
صاعقة,صاعقة
صرصرا,صرصرا
نحسات,نحسات
لنذيقهم,لنذيقهم
اخزىا,اخزىا
فهديناهم,فهديناهم
فاستحبوا,فاستحبوا
العمىا,عمىاىا
ونجينا,نجيناا
وجلودهم,جلودهمم
لجلودهم,لجلودهم
شهدتم,شهدتم
انطقنا,انطقنا
انطق,انطق
تستترون,تستترون
ابصاركم,ابصاركم
جلودكم,جلودكم
ظننتم,ظننتم
وذالكم,ذالكمم
اردىاكم,اردىاكم
يصبروا,يصبروا
يستعتبوا,يستعتبوا
المعتبين,معتبينين
وقيضنا,قيضناا
قرناء,قرناء
فزينوا,فزينوا
وحق,وحق
تسمعوا,تسمعوا
والغوا,غواغوا
تغلبون,تغلبون
فلنذيقن,فلنذيقن
اضلانا,اضلانا
نجعلهما,نجعلهما
ليكونا,ليكونا
تتنزل,تتنزل
تخافوا,تخافوا
وابشروا,ابشرواا
بالجنة,جنةجنة
اولياوكم,اولياوكم
تشتهى,تشتهى
تسجدوا,تسجدوا
للقمر,قمرمر
خلقهن,خلقهن
يسـمون,يسـمون
خاشعة,خاشعة
بالذكر,ذكرذكر
لكتاب,لكتاب
للرسل,رسلسل
وذو,وذو
اعجميا,اعجميا
ءاعجمى,ءاعجمى
وعربى,عربىى
اساء,اساء
اكمامها,اكمامها
ءاذناك,ءاذناك
يسـم,يسـم
فيـوس,فيـوس
قنوط,قنوط
رجعت,رجعت
للحسنىا,حسنىاىا
فلننبين,فلننبين
فذو,فذو
عريض,عريض
سنريهم,سنريهم
الءافاق,ءافاقاق
عسق,عسق
فوقهن,فوقهن
الجمع,جمعمع
وفريق,فريقق
لجعلهم,لجعلهم
والظالمون,ظالمونمون
الولى,ولىلى
اختلفتم,اختلفتم
فحكمه,فحكمه
يذروكم,يذروكم
كمثله,كمثله
شرع,شرع
وصىا,صىاا
تتفرقوا,تتفرقوا
اورثوا,اورثوا
فلذالك,فلذالك
واستقم,استقمم
لاعدل,لاعدل
يحاجون,يحاجون
استجيب,استجيب
حجتهم,حجتهم
داحضة,داحضة
وعليهم,عليهمم
يمارون,يمارون
نزد,نزد
حرثه,حرثه
شرعوا,شرعوا
روضات,روضات
الجنات,جناتات
يبشر,يبشر
المودة,مودةدة
يقترف,يقترف
يختم,يختم
ويمح,يمحح
ويستجيب,يستجيبب
بسط,بسط
لبغوا,لبغوا
قنطوا,قنطوا
وينشر,ينشرر
بث,بث
جمعهم,جمعهم
الجوار,جوارار
كالاعلام,اعلاملام
يسكن,يسكن
فيظللن,فيظللن
رواكد,رواكد
ظهره,ظهره
يوبقهن,يوبقهن
ويعف,يعفف
يجتنبون,يجتنبون
والفواحش,فواحشاحش
غضبوا,غضبوا
يغفرون,يغفرون
وامرهم,امرهمم
شورىا,شورىا
البغى,بغىغى
وجزاوا,جزاواا
انتصر,انتصر
ويبغون,يبغونن
صبر,صبر
وغفر,غفرر
طرف,طرف
خفى,خفى
ينصرونهم,ينصرونهم
لربكم,لربكم
يهب,يهب
ويهب,يهبب
الذكور,ذكورور
يزوجهم,يزوجهم
ذكرانا,ذكرانا
واناثا,اناثاا
عقيما,عقيما
يكلمه,يكلمه
وحيا,حياا
وراي,رايي
فيوحى,فيوحى
روحا,روحا
نهدى,نهدى
لتهدى,لتهدى
تصير,تصير
افنضرب,افنضرب
صفحا,صفحا
مسرفين,مسرفين
فاهلكنا,فاهلكنا
بطشا,بطشا
ومضىا,مضىاا
فانشرنا,فانشرنا
تركبون,تركبون
لتستوا,لتستوا
ظهوره,ظهوره
استويتم,استويتم
وتقولوا,تقولواا
لمنقلبون,لمنقلبون
بنات,بنات
واصفىاكم,اصفىاكمم
ينشوا,ينشوا
الحلية,حليةية
ستكتب,ستكتب
شهادتهم,شهادتهم
ويسـلون,يسـلونن
عبدناهم,عبدناهم
بذالك,بذالك
مستمسكون,مستمسكون
مقتدون,مقتدون
باهدىا,باهدىا
براء,براء
وجعلها,جعلهاا
باقية,باقية
عقبه,عقبه
متعت,متعت
ورسول,رسولل
القريتين,قريتينين
يقسمون,يقسمون
قسمنا,قسمنا
معيشتهم,معيشتهم
ليتخذ,ليتخذ
ورحمت,رحمتت
لجعلنا,لجعلنا
لبيوتهم,لبيوتهم
فضة,فضة
ومعارج,معارجج
يظهرون,يظهرون
ولبيوتهم,لبيوتهمم
ابوابا,ابوابا
وسررا,سرراا
يتكـون,يتكـون
وزخرفا,زخرفاا
يعش,يعش
نقيض,نقيض
ليصدونهم,ليصدونهم
المشرقين,مشرقينين
القرين,قرينين
نذهبن,نذهبن
وعدناهم,عدناهمم
مقتدرون,مقتدرون
فاستمسك,فاستمسك
لذكر,لذكر
ولقومك,لقومكك
اجعلنا,اجعلنا
يضحكون,يضحكون
نريهم,نريهم
واخذناهم,اخذناهمم
ياايه,ياايه
وهاذه,هاذهه
تحتى,تحتى
اسورة,اسورة
مقترنين,مقترنين
فاستخف,فاستخف
فاطاعوه,فاطاعوه
ءاسفونا,ءاسفونا
انتقمنا,انتقمنا
سلفا,سلفا
للءاخرين,ءاخرينين
ءاالهتنا,ءاالهتنا
ضربوه,ضربوه
خصمون,خصمون
يخلفون,يخلفون
لعلم,لعلم
للساعة,ساعةعة
تمترن,تمترن
واتبعون,اتبعونن
يصدنكم,يصدنكم
ولابين,لابينن
الاخلاء,اخلاءاء
تحبرون,تحبرون
بصحاف,بصحاف
واكواب,اكوابب
تشتهيه,تشتهيه
وتلذ,تلذذ
يفتر,يفتر
يامالك,يامالك
ليقض,ليقض
ماكثون,ماكثون
جيناكم,جيناكم
ابرموا,ابرموا
مبرمون,مبرمون
نسمع,نسمع
ورسلنا,رسلناا
العابدين,عابدينين
ويلعبوا,يلعبواا
يلاقوا,يلاقوا
وتبارك,تباركك
وقيله,قيلهه
يفرق,يفرق
فارتقب,فارتقب
بدخان,بدخان
اكشف,اكشف
معلم,معلم
كاشفوا,كاشفوا
عايدون,عايدون
نبطش,نبطش
البطشة,بطشةشة
الكبرىا,كبرىاىا
ادوا,ادوا
ترجمون,ترجمون
فاعتزلون,فاعتزلون
فدعا,فدعا
مجرمون,مجرمون
واترك,اتركك
رهوا,رهوا
ونعمة,نعمةة
فاكهين,فاكهين
بكت,بكت
عاليا,عاليا
اخترناهم,اخترناهم
بلاوا,بلاوا
بمنشرين,بمنشرين
بـاباينا,بـاباينا
خلقناهما,خلقناهما
ميقاتهم,ميقاتهم
مولى,مولى
شجرت,شجرت
الاثيم,اثيميم
يغلى,يغلى
كغلى,كغلى
خذوه,خذوه
فاعتلوه,فاعتلوه
صبوا,صبوا
ذق,ذق
وزوجناهم,زوجناهمم
بحور,بحور
يذوقون,يذوقون
الموتة,موتةتة
ووقىاهم,وقىاهمم
مرتقبون,مرتقبون
يبث,يبث
ويل,ويل
يصر,يصر
اتخذها,اتخذها
يغفروا,يغفروا
شريعة,شريعة
فاتبعها,فاتبعها
اجترحوا,اجترحوا
نجعلهم,نجعلهم
محياهم,محياهم
ومماتهم,مماتهمم
ولتجزىا,لتجزىاا
واضله,اضلهه
بصره,بصره
يهلكنا,يهلكنا
الدهر,دهرهر
يجمعكم,يجمعكم
يخسر,يخسر
جاثية,جاثية
تدعىا,تدعىا
كتابها,كتابها
كتابنا,كتابنا
نستنسخ,نستنسخ
فيدخلهم,فيدخلهم
فاستكبرتم,فاستكبرتم
والساعة,ساعةاعة
ندرى,ندرى
نظن,نظن
بمستيقنين,بمستيقنين
