word,root
وَأَزْوَٰجُهُۥٓ,ازواجهه,وازواجه
أُمَّهَٰتُهُمْ,امهاتهم,امهاتهم
تَفْعَلُوٓا۟,تفعلوا,تفعلوا
أَوْلِيَآئِكُم,اوليايكم,اوليايكم
وَمِنكَ,منكك,ومنك
نُّوحٍ,نوح,نوح
لِّيَسْـَٔلَ,ليسـل,ليسـل
صِدْقِهِمْ,صدقهم,صدقهم
جَآءَتْكُمْ,جاءتكم,جاءتكم
جُنُودٌ,جنود,جنود
وَجُنُودًا,جنوداا,وجنودا
جَآءُوكُم,جاءوكم,جاءوكم
زَاغَتِ,زاغت,زاغت
وَبَلَغَتِ,بلغتت,وبلغت
ٱلْحَنَاجِرَ,حناجرجر,الحناجر
ٱلظُّنُونَا۠,ظنونانا,الظنونا
ٱبْتُلِىَ,ابتلى,ابتلى
زِلْزَالًا,زلزالا,زلزالا
قَالَت,قالت,قالت
يَثْرِبَ,يثرب,يثرب
مُقَامَ,مقام,مقام
وَيَسْتَـْٔذِنُ,يستـذنن,ويستـذن
بُيُوتَنَا,بيوتنا,بيوتنا
عَوْرَةٌ,عورة,عورة
بِعَوْرَةٍ,بعورة,بعورة
دُخِلَتْ,دخلت,دخلت
أَقْطَارِهَا,اقطارها,اقطارها
سُئِلُوا۟,سيلوا,سيلوا
لَءَاتَوْهَا,لءاتوها,لءاتوها
تَلَبَّثُوا۟,تلبثوا,تلبثوا
يُوَلُّونَ,يولون,يولون
ٱلْأَدْبَٰرَ,ادبارار,الادبار
عَهْدُ,عهد,عهد
يَنفَعَكُمُ,ينفعكم,ينفعكم
ٱلْفِرَارُ,فرارار,الفرار
فَرَرْتُم,فررتم,فررتم
تُمَتَّعُونَ,تمتعون,تمتعون
يَعْصِمُكُم,يعصمكم,يعصمكم
ٱلْمُعَوِّقِينَ,معوقينين,المعوقين
وَٱلْقَآئِلِينَ,قايلينلين,والقايلين
ٱلْبَأْسَ,باساس,الباس
أَشِحَّةً,اشحة,اشحة
ٱلْخَوْفُ,خوفوف,الخوف
تَدُورُ,تدور,تدور
يُغْشَىٰ,يغشىا,يغشىا
سَلَقُوكُم,سلقوكم,سلقوكم
بِأَلْسِنَةٍ,سنةسنة,بالسنة
حِدَادٍ,حداد,حداد
فَأَحْبَطَ,فاحبط,فاحبط
ٱلْأَحْزَابَ,احزاباب,الاحزاب
يَوَدُّوا۟,يودوا,يودوا
بَادُونَ,بادون,بادون
أَنۢبَآئِكُمْ,انبايكم,انبايكم
قَٰتَلُوٓا۟,قاتلوا,قاتلوا
أُسْوَةٌ,اسوة,اسوة
وَٱلْيَوْمَ,يوميوم,واليوم
وَذَكَرَ,ذكرر,وذكر
وَصَدَقَ,صدقق,وصدق
زَادَهُمْ,زادهم,زادهم
وَتَسْلِيمًا,تسليماا,وتسليما
نَحْبَهُۥ,نحبه,نحبه
يَنتَظِرُ,ينتظر,ينتظر
تَبْدِيلًا,تبديلا,تبديلا
لِّيَجْزِىَ,ليجزى,ليجزى
بِصِدْقِهِمْ,بصدقهم,بصدقهم
وَيُعَذِّبَ,يعذبب,ويعذب
وَرَدَّ,ورد,ورد
بِغَيْظِهِمْ,بغيظهم,بغيظهم
وَكَفَى,كفىى,وكفى
قَوِيًّا,قويا,قويا
ظَٰهَرُوهُم,ظاهروهم,ظاهروهم
صَيَاصِيهِمْ,صياصيهم,صياصيهم
وَقَذَفَ,قذفف,وقذف
وَتَأْسِرُونَ,تاسرونن,وتاسرون
وَأَوْرَثَكُمْ,اورثكمم,واورثكم
أَرْضَهُمْ,ارضهم,ارضهم
وَدِيَٰرَهُمْ,ديارهمم,وديارهم
وَأَمْوَٰلَهُمْ,اموالهمم,واموالهم
وَأَرْضًا,ارضاا,وارضا
تَطَـُٔوهَا,تطـوها,تطـوها
لِّأَزْوَٰجِكَ,لازواجك,لازواجك
كُنتُنَّ,كنتن,كنتن
تُرِدْنَ,تردن,تردن
فَتَعَالَيْنَ,فتعالين,فتعالين
أُمَتِّعْكُنَّ,امتعكن,امتعكن
وَأُسَرِّحْكُنَّ,اسرحكنن,واسرحكن
سَرَاحًا,سراحا,سراحا
جَمِيلًا,جميلا,جميلا
وَٱلدَّارَ,داردار,والدار
لِلْمُحْسِنَٰتِ,محسناتات,للمحسنات
مِنكُنَّ,منكن,منكن
يَٰنِسَآءَ,يانساء,يانساء
يَقْنُتْ,يقنت,يقنت
وَتَعْمَلْ,تعملل,وتعمل
نُّؤْتِهَآ,نوتها,نوتها
أَجْرَهَا,اجرها,اجرها
لَسْتُنَّ,لستن,لستن
كَأَحَدٍ,كاحد,كاحد
ٱتَّقَيْتُنَّ,اتقيتن,اتقيتن
تَخْضَعْنَ,تخضعن,تخضعن
فَيَطْمَعَ,فيطمع,فيطمع
مَرَضٌ,مرض,مرض
وَقَرْنَ,قرنن,وقرن
بُيُوتِكُنَّ,بيوتكن,بيوتكن
تَبَرَّجْنَ,تبرجن,تبرجن
تَبَرُّجَ,تبرج,تبرج
وَأَقِمْنَ,اقمنن,واقمن
وَءَاتِينَ,ءاتينن,وءاتين
وَأَطِعْنَ,اطعنن,واطعن
لِيُذْهِبَ,ليذهب,ليذهب
عَنكُمُ,عنكم,عنكم
وَيُطَهِّرَكُمْ,يطهركمم,ويطهركم
تَطْهِيرًا,تطهيرا,تطهيرا
وَٱذْكُرْنَ,اذكرنن,واذكرن
لَطِيفًا,لطيفا,لطيفا
وَٱلْمُسْلِمَٰتِ,مسلماتمات,والمسلمات
وَٱلْمُؤْمِنِينَ,مومنيننين,والمومنين
وَٱلْقَٰنِتَٰتِ,قانتاتتات,والقانتات
وَٱلصَّٰدِقَٰتِ,صادقاتقات,والصادقات
وَٱلصَّٰبِرَٰتِ,صابراترات,والصابرات
وَٱلْخَٰشِعِينَ,خاشعينعين,والخاشعين
وَٱلْخَٰشِعَٰتِ,خاشعاتعات,والخاشعات
وَٱلْمُتَصَدِّقِينَ,متصدقينقين,والمتصدقين
وَٱلْمُتَصَدِّقَٰتِ,متصدقاتقات,والمتصدقات
وَٱلصَّٰٓئِمِينَ,صايمينمين,والصايمين
وَٱلصَّٰٓئِمَٰتِ,صايماتمات,والصايمات
وَٱلْحَٰفِظِينَ,حافظينظين,والحافظين
وَٱلْحَٰفِظَٰتِ,حافظاتظات,والحافظات
وَٱلذَّٰكِرِينَ,ذاكرينرين,والذاكرين
وَٱلذَّٰكِرَٰتِ,ذاكراترات,والذاكرات
وَأَجْرًا,اجراا,واجرا
مُؤْمِنَةٍ,مومنة,مومنة
قَضَى,قضى,قضى
ضَلَٰلًا,ضلالا,ضلالا
لِلَّذِىٓ,ذىذى,للذى
وَأَنْعَمْتَ,انعمتت,وانعمت
أَمْسِكْ,امسك,امسك
زَوْجَكَ,زوجك,زوجك
وَٱتَّقِ,اتقق,واتق
وَتُخْفِى,تخفىى,وتخفى
مُبْدِيهِ,مبديه,مبديه
وَتَخْشَى,تخشىى,وتخشى
تَخْشَىٰهُ,تخشىاه,تخشىاه
زَيْدٌ,زيد,زيد
وَطَرًا,طراا,وطرا
زَوَّجْنَٰكَهَا,زوجناكها,زوجناكها
أَزْوَٰجِ,ازواج,ازواج
أَدْعِيَآئِهِمْ,ادعيايهم,ادعيايهم
قَضَوْا۟,قضوا,قضوا
قَدَرًا,قدرا,قدرا
مَّقْدُورًا,مقدورا,مقدورا
يُبَلِّغُونَ,يبلغون,يبلغون
وَيَخْشَوْنَهُۥ,يخشونهه,ويخشونه
أَبَآ,ابا,ابا
رَّسُولَ,رسول,رسول
وَخَاتَمَ,خاتمم,وخاتم
وَسَبِّحُوهُ,سبحوهه,وسبحوه
وَمَلَٰٓئِكَتُهُۥ,ملايكتهه,وملايكته
لِيُخْرِجَكُم,ليخرجكم,ليخرجكم
شَٰهِدًا,شاهدا,شاهدا
وَمُبَشِّرًا,مبشراا,ومبشرا
وَدَاعِيًا,داعياا,وداعيا
وَسِرَاجًا,سراجاا,وسراجا
وَدَعْ,ودع,ودع
أَذَىٰهُمْ,اذىاهم,اذىاهم
نَكَحْتُمُ,نكحتم,نكحتم
عِدَّةٍ,عدة,عدة
تَعْتَدُّونَهَا,تعتدونها,تعتدونها
فَمَتِّعُوهُنَّ,فمتعوهن,فمتعوهن
وَسَرِّحُوهُنَّ,سرحوهنن,وسرحوهن
أَحْلَلْنَا,احللنا,احللنا
أَزْوَٰجَكَ,ازواجك,ازواجك
يَمِينُكَ,يمينك,يمينك
أَفَآءَ,افاء,افاء
وَبَنَاتِ,بناتت,وبنات
عَمِّكَ,عمك,عمك
عَمَّٰتِكَ,عماتك,عماتك
خَالِكَ,خالك,خالك
خَٰلَٰتِكَ,خالاتك,خالاتك
هَاجَرْنَ,هاجرن,هاجرن
وَٱمْرَأَةً,امراةة,وامراة
مُّؤْمِنَةً,مومنة,مومنة
وَهَبَتْ,هبتت,وهبت
نَفْسَهَا,نفسها,نفسها
يَسْتَنكِحَهَا,يستنكحها,يستنكحها
فَرَضْنَا,فرضنا,فرضنا
تُرْجِى,ترجى,ترجى
وَتُـْٔوِىٓ,تـوىى,وتـوى
ٱبْتَغَيْتَ,ابتغيت,ابتغيت
مِمَّنْ,ممن,ممن
عَزَلْتَ,عزلت,عزلت
أَعْيُنُهُنَّ,اعينهن,اعينهن
يَحْزَنَّ,يحزن,يحزن
وَيَرْضَيْنَ,يرضينن,ويرضين
ءَاتَيْتَهُنَّ,ءاتيتهن,ءاتيتهن
كُلُّهُنَّ,كلهن,كلهن
ٱلنِّسَآءُ,نساءاء,النساء
تَبَدَّلَ,تبدل,تبدل
حُسْنُهُنَّ,حسنهن,حسنهن
رَّقِيبًا,رقيبا,رقيبا
بُيُوتَ,بيوت,بيوت
نَٰظِرِينَ,ناظرين,ناظرين
إِنَىٰهُ,انىاه,انىاه
دُعِيتُمْ,دعيتم,دعيتم
فَٱدْخُلُوا۟,فادخلوا,فادخلوا
طَعِمْتُمْ,طعمتم,طعمتم
فَٱنتَشِرُوا۟,فانتشروا,فانتشروا
مُسْتَـْٔنِسِينَ,مستـنسين,مستـنسين
لِحَدِيثٍ,لحديث,لحديث
يُؤْذِى,يوذى,يوذى
فَيَسْتَحْىِۦ,فيستحى,فيستحى
يَسْتَحْىِۦ,يستحى,يستحى
سَأَلْتُمُوهُنَّ,سالتموهن,سالتموهن
فَسْـَٔلُوهُنَّ,فسـلوهن,فسـلوهن
حِجَابٍ,حجاب,حجاب
لِقُلُوبِكُمْ,لقلوبكم,لقلوبكم
وَقُلُوبِهِنَّ,قلوبهنن,وقلوبهن
تُؤْذُوا۟,توذوا,توذوا
تَنكِحُوٓا۟,تنكحوا,تنكحوا
أَزْوَٰجَهُۥ,ازواجه,ازواجه
وَٱتَّقِينَ,اتقينن,واتقين
وَمَلَٰٓئِكَتَهُۥ,ملايكتهه,وملايكته
يُصَلُّونَ,يصلون,يصلون
صَلُّوا۟,صلوا,صلوا
وَسَلِّمُوا۟,سلمواا,وسلموا
ٱحْتَمَلُوا۟,احتملوا,احتملوا
وَبَنَاتِكَ,بناتكك,وبناتك
وَنِسَآءِ,نساءء,ونساء
يُدْنِينَ,يدنين,يدنين
جَلَٰبِيبِهِنَّ,جلابيبهن,جلابيبهن
يُعْرَفْنَ,يعرفن,يعرفن
يُؤْذَيْنَ,يوذين,يوذين
لَّئِن,لين,لين
يَنتَهِ,ينته,ينته
وَٱلْمُرْجِفُونَ,مرجفونفون,والمرجفون
لَنُغْرِيَنَّكَ,لنغرينك,لنغرينك
يُجَاوِرُونَكَ,يجاورونك,يجاورونك
مَّلْعُونِينَ,ملعونين,ملعونين
أُخِذُوا۟,اخذوا,اخذوا
وَقُتِّلُوا۟,قتلواا,وقتلوا
تَقْتِيلًا,تقتيلا,تقتيلا
لِسُنَّةِ,لسنة,لسنة
يُدْرِيكَ,يدريك,يدريك
لَعَلَّ,لعل,لعل
لَعَنَ,لعن,لعن
تُقَلَّبُ,تقلب,تقلب
يَٰلَيْتَنَآ,ياليتنا,ياليتنا
أَطَعْنَا,اطعنا,اطعنا
ٱلرَّسُولَا۠,رسولالا,الرسولا
سَادَتَنَا,سادتنا,سادتنا
وَكُبَرَآءَنَا,كبراءناا,وكبراءنا
فَأَضَلُّونَا,فاضلونا,فاضلونا
ٱلسَّبِيلَا۠,سبيلالا,السبيلا
ءَاتِهِمْ,ءاتهم,ءاتهم
وَٱلْعَنْهُمْ,عنهمنهم,والعنهم
لَعْنًا,لعنا,لعنا
ءَاذَوْا۟,ءاذوا,ءاذوا
فَبَرَّأَهُ,فبراه,فبراه
يُصْلِحْ,يصلح,يصلح
أَعْمَٰلَكُمْ,اعمالكم,اعمالكم
عَرَضْنَا,عرضنا,عرضنا
ٱلْأَمَانَةَ,امانةنة,الامانة
وَٱلْجِبَالِ,جبالبال,والجبال
فَأَبَيْنَ,فابين,فابين
يَحْمِلْنَهَا,يحملنها,يحملنها
وَأَشْفَقْنَ,اشفقنن,واشفقن
وَحَمَلَهَا,حملهاا,وحملها
ظَلُومًا,ظلوما,ظلوما
جَهُولًا,جهولا,جهولا
لِّيُعَذِّبَ,ليعذب,ليعذب
وَٱلْمُشْرِكِينَ,مشركينكين,والمشركين
وَٱلْمُشْرِكَٰتِ,مشركاتكات,والمشركات
رَّحِيمًۢا,رحيما,رحيما
يَلِجُ,يلج,يلج
يَنزِلُ,ينزل,ينزل
وَرَبِّى,ربىى,وربى
لَتَأْتِيَنَّكُمْ,لتاتينكم,لتاتينكم
مِثْقَالُ,مثقال,مثقال
أَصْغَرُ,اصغر,اصغر
سَعَوْ,سعو,سعو
رِّجْزٍ,رجز,رجز
وَيَرَى,يرىى,ويرى
نَدُلُّكُمْ,ندلكم,ندلكم
يُنَبِّئُكُمْ,ينبيكم,ينبيكم
مُزِّقْتُمْ,مزقتم,مزقتم
مُمَزَّقٍ,ممزق,ممزق
أَفْتَرَىٰ,افترىا,افترىا
وَٱلضَّلَٰلِ,ضلاللال,والضلال
ٱلْبَعِيدِ,بعيديد,البعيد
خَلْفَهُم,خلفهم,خلفهم
نَخْسِفْ,نخسف,نخسف
نُسْقِطْ,نسقط,نسقط
عَبْدٍ,عبد,عبد
مُّنِيبٍ,منيب,منيب
يَٰجِبَالُ,ياجبال,ياجبال
أَوِّبِى,اوبى,اوبى
وَأَلَنَّا,نالنا,والنا
ٱلْحَدِيدَ,حديديد,الحديد
ٱعْمَلْ,اعمل,اعمل
سَٰبِغَٰتٍ,سابغات,سابغات
وَقَدِّرْ,قدرر,وقدر
ٱلسَّرْدِ,سردرد,السرد
غُدُوُّهَا,غدوها,غدوها
شَهْرٌ,شهر,شهر
وَرَوَاحُهَا,رواحهاا,ورواحها
وَأَسَلْنَا,اسلناا,واسلنا
عَيْنَ,عين,عين
ٱلْقِطْرِ,قطرطر,القطر
يَزِغْ,يزغ,يزغ
مَّحَٰرِيبَ,محاريب,محاريب
وَتَمَٰثِيلَ,تماثيلل,وتماثيل
وَجِفَانٍ,جفانن,وجفان
كَٱلْجَوَابِ,جوابواب,كالجواب
وَقُدُورٍ,قدورر,وقدور
رَّاسِيَٰتٍ,راسيات,راسيات
ٱعْمَلُوٓا۟,اعملوا,اعملوا
شُكْرًا,شكرا,شكرا
وَقَلِيلٌ,قليلل,وقليل
ٱلشَّكُورُ,شكورور,الشكور
قَضَيْنَا,قضينا,قضينا
دَلَّهُمْ,دلهم,دلهم
مَوْتِهِۦٓ,موته,موته
دَآبَّةُ,دابة,دابة
مِنسَأَتَهُۥ,منساته,منساته
تَبَيَّنَتِ,تبينت,تبينت
ٱلْجِنُّ,جنجن,الجن
ٱلْمُهِينِ,مهينين,المهين
لِسَبَإٍ,لسبا,لسبا
مَسْكَنِهِمْ,مسكنهم,مسكنهم
جَنَّتَانِ,جنتان,جنتان
يَمِينٍ,يمين,يمين
وَشِمَالٍ,شمالل,وشمال
بَلْدَةٌ,بلدة,بلدة
طَيِّبَةٌ,طيبة,طيبة
وَرَبٌّ,ورب,ورب
فَأَعْرَضُوا۟,فاعرضوا,فاعرضوا
سَيْلَ,سيل,سيل
ٱلْعَرِمِ,عرمرم,العرم
وَبَدَّلْنَٰهُم,بدلناهمم,وبدلناهم
بِجَنَّتَيْهِمْ,بجنتيهم,بجنتيهم
ذَوَاتَىْ,ذواتى,ذواتى
أُكُلٍ,اكل,اكل
خَمْطٍ,خمط,خمط
وَأَثْلٍ,اثلل,واثل
وَشَىْءٍ,شىءء,وشىء
سِدْرٍ,سدر,سدر
نُجَٰزِىٓ,نجازى,نجازى
ٱلْكَفُورَ,كفورور,الكفور
ٱلْقُرَى,قرىرى,القرى
قُرًى,قرى,قرى
وَقَدَّرْنَا,قدرناا,وقدرنا
ٱلسَّيْرَ,سيرير,السير
لَيَالِىَ,ليالى,ليالى
وَأَيَّامًا,اياماا,واياما
بَٰعِدْ,باعد,باعد
أَسْفَارِنَا,اسفارنا,اسفارنا
وَظَلَمُوٓا۟,ظلمواا,وظلموا
وَمَزَّقْنَٰهُمْ,مزقناهمم,ومزقناهم
صَدَّقَ,صدق,صدق
إِبْلِيسُ,ابليس,ابليس
ظَنَّهُۥ,ظنه,ظنه
فَٱتَّبَعُوهُ,فاتبعوه,فاتبعوه
فِيهِمَا,فيهما,فيهما
شِرْكٍ,شرك,شرك
ظَهِيرٍ,ظهير,ظهير
فُزِّعَ,فزع,فزع
إِيَّاكُمْ,اياكم,اياكم
أَجْرَمْنَا,اجرمنا,اجرمنا
نُسْـَٔلُ,نسـل,نسـل
يَفْتَحُ,يفتح,يفتح
ٱلْفَتَّاحُ,فتاحاح,الفتاح
أَرُونِىَ,ارونى,ارونى
أَلْحَقْتُم,حقتمتم,الحقتم
مِّيعَادُ,ميعاد,ميعاد
تَسْتَـْٔخِرُونَ,تستـخرون,تستـخرون
تَسْتَقْدِمُونَ,تستقدمون,تستقدمون
مَوْقُوفُونَ,موقوفون,موقوفون
لَكُنَّا,لكنا,لكنا
ٱسْتُضْعِفُوٓا۟,استضعفوا,استضعفوا
أَنَحْنُ,انحن,انحن
صَدَدْنَٰكُمْ,صددناكم,صددناكم
مَكْرُ,مكر,مكر
تَأْمُرُونَنَآ,تامروننا,تامروننا
نَّكْفُرَ,نكفر,نكفر
وَنَجْعَلَ,نجعلل,ونجعل
ٱلْأَغْلَٰلَ,اغلالال,الاغلال
أَعْنَاقِ,اعناق,اعناق
مُتْرَفُوهَآ,مترفوها,مترفوها
أَوْلَٰدُكُم,اولادكم,اولادكم
تُقَرِّبُكُمْ,تقربكم,تقربكم
زُلْفَىٰٓ,زلفىا,زلفىا
ٱلضِّعْفِ,ضعفعف,الضعف
ٱلْغُرُفَٰتِ,غرفاتات,الغرفات
يَسْعَوْنَ,يسعون,يسعون
يُخْلِفُهُۥ,يخلفه,يخلفه
دُونِهِم,دونهم,دونهم
مُّؤْمِنُونَ,مومنون,مومنون
نَّفْعًا,نفعا,نفعا
يَصُدَّكُمْ,يصدكم,يصدكم
كُتُبٍ,كتب,كتب
يَدْرُسُونَهَا,يدرسونها,يدرسونها
مِعْشَارَ,معشار,معشار
فَكَذَّبُوا۟,فكذبوا,فكذبوا
رُسُلِى,رسلى,رسلى
أَعِظُكُم,اعظكم,اعظكم
بِوَٰحِدَةٍ,بواحدة,بواحدة
وَفُرَٰدَىٰ,فرادىاا,وفرادىا
تَتَفَكَّرُوا۟,تتفكروا,تتفكروا
بِصَاحِبِكُم,بصاحبكم,بصاحبكم
يَقْذِفُ,يقذف,يقذف
يُعِيدُ,يعيد,يعيد
أَضِلُّ,اضل,اضل
ٱهْتَدَيْتُ,اهتديت,اهتديت
يُوحِىٓ,يوحى,يوحى
فَزِعُوا۟,فزعوا,فزعوا
فَوْتَ,فوت,فوت
وَأُخِذُوا۟,اخذواا,واخذوا
مَّكَانٍ,مكان,مكان
وَأَنَّىٰ,انىاا,وانىا
ٱلتَّنَاوُشُ,تناوشوش,التناوش
وَيَقْذِفُونَ,يقذفونن,ويقذفون
وَحِيلَ,حيلل,وحيل
فُعِلَ,فعل,فعل
بِأَشْيَاعِهِم,باشياعهم,باشياعهم
مُّرِيبٍۭ,مريب,مريب
جَاعِلِ,جاعل,جاعل
أُو۟لِىٓ,اولى,اولى
أَجْنِحَةٍ,اجنحة,اجنحة
مَّثْنَىٰ,مثنىا,مثنىا
يَفْتَحِ,يفتح,يفتح
رَّحْمَةٍ,رحمة,رحمة
مُمْسِكَ,ممسك,ممسك
يُمْسِكْ,يمسك,يمسك
مُرْسِلَ,مرسل,مرسل
خَٰلِقٍ,خالق,خالق
فَٱتَّخِذُوهُ,فاتخذوه,فاتخذوه
حِزْبَهُۥ,حزبه,حزبه
لِيَكُونُوا۟,ليكونوا,ليكونوا
عَمَلِهِۦ,عمله,عمله
فَرَءَاهُ,فرءاه,فرءاه
تَذْهَبْ,تذهب,تذهب
نَفْسُكَ,نفسك,نفسك
فَسُقْنَٰهُ,فسقناه,فسقناه
فَأَحْيَيْنَا,فاحيينا,فاحيينا
ٱلنُّشُورُ,نشورور,النشور
يَصْعَدُ,يصعد,يصعد
ٱلْكَلِمُ,كلملم,الكلم
وَٱلْعَمَلُ,عملعمل,والعمل
ٱلصَّٰلِحُ,صالحلح,الصالح
يَرْفَعُهُۥ,يرفعه,يرفعه
وَمَكْرُ,مكرر,ومكر
يَبُورُ,يبور,يبور
تَضَعُ,تضع,تضع
مُّعَمَّرٍ,معمر,معمر
يُنقَصُ,ينقص,ينقص
عُمُرِهِۦٓ,عمره,عمره
ٱلْبَحْرَانِ,بحرانان,البحران
سَآئِغٌ,سايغ,سايغ
شَرَابُهُۥ,شرابه,شرابه
وَتَسْتَخْرِجُونَ,تستخرجونن,وتستخرجون
قِطْمِيرٍ,قطمير,قطمير
دُعَآءَكُمْ,دعاءكم,دعاءكم
بِشِرْكِكُمْ,بشرككم,بشرككم
يُنَبِّئُكَ,ينبيك,ينبيك
ٱلْفُقَرَآءُ,فقراءاء,الفقراء
مُثْقَلَةٌ,مثقلة,مثقلة
حِمْلِهَا,حملها,حملها
يُحْمَلْ,يحمل,يحمل
قُرْبَىٰٓ,قربىا,قربىا
تُنذِرُ,تنذر,تنذر
يَتَزَكَّىٰ,يتزكىا,يتزكىا
ٱلنُّورُ,نورور,النور
ٱلظِّلُّ,ظلظل,الظل
ٱلْحَرُورُ,حرورور,الحرور
ٱلْأَحْيَآءُ,احياءاء,الاحياء
ٱلْأَمْوَٰتُ,امواتات,الاموات
يُسْمِعُ,يسمع,يسمع
بِمُسْمِعٍ,بمسمع,بمسمع
وَبِٱلزُّبُرِ,بالزبرر,وبالزبر
وَبِٱلْكِتَٰبِ,بالكتابب,وبالكتاب
أَخَذْتُ,اخذت,اخذت
ثَمَرَٰتٍ,ثمرات,ثمرات
مُّخْتَلِفًا,مختلفا,مختلفا
أَلْوَٰنُهَا,وانهاها,الوانها
جُدَدٌۢ,جدد,جدد
بِيضٌ,بيض,بيض
وَحُمْرٌ,حمرر,وحمر
وَغَرَابِيبُ,غرابيبب,وغرابيب
سُودٌ,سود,سود
وَٱلدَّوَآبِّ,دوابواب,والدواب
مُخْتَلِفٌ,مختلف,مختلف
يَخْشَى,يخشى,يخشى
ٱلْعُلَمَٰٓؤُا۟,علماواوا,العلماوا
تَبُورَ,تبور,تبور
لِيُوَفِّيَهُمْ,ليوفيهم,ليوفيهم
شَكُورٌ,شكور,شكور
لَخَبِيرٌۢ,لخبير,لخبير
أَوْرَثْنَا,اورثنا,اورثنا
ٱصْطَفَيْنَا,اصطفينا,اصطفينا
سَابِقٌۢ,سابق,سابق
بِٱلْخَيْرَٰتِ,خيراترات,بالخيرات
أَذْهَبَ,اذهب,اذهب
ٱلْحَزَنَ,حزنزن,الحزن
أَحَلَّنَا,احلنا,احلنا
ٱلْمُقَامَةِ,مقامةمة,المقامة
يَمَسُّنَا,يمسنا,يمسنا
لُغُوبٌ,لغوب,لغوب
يُقْضَىٰ,يقضىا,يقضىا
فَيَمُوتُوا۟,فيموتوا,فيموتوا
عَذَابِهَا,عذابها,عذابها
يَصْطَرِخُونَ,يصطرخون,يصطرخون
نُعَمِّرْكُم,نعمركم,نعمركم
تَذَكَّرَ,تذكر,تذكر
وَجَآءَكُمُ,جاءكمم,وجاءكم
غَيْبِ,غيب,غيب
كُفْرُهُمْ,كفرهم,كفرهم
مَقْتًا,مقتا,مقتا
شُرَكَآءَكُمُ,شركاءكم,شركاءكم
أَرُونِى,ارونى,ارونى
شِرْكٌ,شرك,شرك
بَيِّنَتٍ,بينت,بينت
يَعِدُ,يعد,يعد
يُمْسِكُ,يمسك,يمسك
تَزُولَا,تزولا,تزولا
زَالَتَآ,زالتا,زالتا
أَمْسَكَهُمَا,امسكهما,امسكهما
لَّيَكُونُنَّ,ليكونن,ليكونن
ٱلْأُمَمِ,امممم,الامم
ٱسْتِكْبَارًا,استكبارا,استكبارا
وَمَكْرَ,مكرر,ومكر
ٱلسَّيِّئِ,سيييي,السيي
يَحِيقُ,يحيق,يحيق
ٱلسَّيِّئُ,سيييي,السيي
بِأَهْلِهِۦ,باهله,باهله
سُنَّتَ,سنت,سنت
لِسُنَّتِ,لسنت,لسنت
وَكَانُوٓا۟,كانواا,وكانوا
لِيُعْجِزَهُۥ,ليعجزه,ليعجزه
ظَهْرِهَا,ظهرها,ظهرها
بَصِيرًۢا,بصيرا,بصيرا
يسٓ,يس,يس
تَنزِيلَ,تنزيل,تنزيل
أُنذِرَ,انذر,انذر
أَكْثَرِهِمْ,اكثرهم,اكثرهم
أَعْنَٰقِهِمْ,اعناقهم,اعناقهم
أَغْلَٰلًا,اغلالا,اغلالا
ٱلْأَذْقَانِ,اذقانان,الاذقان
مُّقْمَحُونَ,مقمحون,مقمحون
فَأَغْشَيْنَٰهُمْ,فاغشيناهم,فاغشيناهم
وَسَوَآءٌ,سواءء,وسواء
وَخَشِىَ,خشىى,وخشى
بِمَغْفِرَةٍ,بمغفرة,بمغفرة
وَأَجْرٍ,اجرر,واجر
نُحْىِ,نحى,نحى
وَنَكْتُبُ,نكتبب,ونكتب
قَدَّمُوا۟,قدموا,قدموا
وَءَاثَٰرَهُمْ,ءاثارهمم,وءاثارهم
أَحْصَيْنَٰهُ,احصيناه,احصيناه
إِمَامٍ,امام,امام
فَعَزَّزْنَا,فعززنا,فعززنا
بِثَالِثٍ,بثالث,بثالث
مُّرْسَلُونَ,مرسلون,مرسلون
تَكْذِبُونَ,تكذبون,تكذبون
لَمُرْسَلُونَ,لمرسلون,لمرسلون
تَطَيَّرْنَا,تطيرنا,تطيرنا
لَنَرْجُمَنَّكُمْ,لنرجمنكم,لنرجمنكم
وَلَيَمَسَّنَّكُم,ليمسنكمم,وليمسنكم
طَٰٓئِرُكُم,طايركم,طايركم
أَئِن,اين,اين
ذُكِّرْتُم,ذكرتم,ذكرتم
يَسْـَٔلُكُمْ,يسـلكم,يسـلكم
فَطَرَنِى,فطرنى,فطرنى
ءَأَتَّخِذُ,ءاتخذ,ءاتخذ
يُرِدْنِ,يردن,يردن
شَفَٰعَتُهُمْ,شفاعتهم,شفاعتهم
يُنقِذُونِ,ينقذون,ينقذون
لَّفِى,لفى,لفى
فَٱسْمَعُونِ,فاسمعون,فاسمعون
ٱدْخُلِ,ادخل,ادخل
غَفَرَ,غفر,غفر
ٱلْمُكْرَمِينَ,مكرمينين,المكرمين
جُندٍ,جند,جند
مُنزِلِينَ,منزلين,منزلين
صَيْحَةً,صيحة,صيحة
خَٰمِدُونَ,خامدون,خامدون
يَٰحَسْرَةً,ياحسرة,ياحسرة
ٱلْعِبَادِ,عباداد,العباد
جَمِيعٌ,جميع,جميع
لَّدَيْنَا,لدينا,لدينا
وَءَايَةٌ,ءايةة,وءاية
أَحْيَيْنَٰهَا,احييناها,احييناها
وَأَخْرَجْنَا,اخرجناا,واخرجنا
