word,root
نَجْعَلُهَا,نَجْعَلُهَا,نجعلها
يُجْزَى,يُجْزَى,يجزى
لَرَآدُّكَ,لَرَآدُّكَ,لرادك
مَعَادٍ,مَعَادٍ,معاد
تَرْجُوٓا۟,تَرْجُوٓا۟,ترجوا
يَصُدُّنَّكَ,يَصُدُّنَّكَ,يصدنك
هَالِكٌ,هَالِكٌ,هالك
أَحَسِبَ,أَحَسِبَ,احسب
يُتْرَكُوٓا۟,يُتْرَكُوٓا۟,يتركوا
يَقُولُوٓا۟,يَقُولُوٓا۟,يقولوا
فَلَيَعْلَمَنَّ,فَلَيَعْلَمَنَّ,فليعلمن
وَلَيَعْلَمَنَّ,َلَيَعْلَمَنََّ,وليعلمن
حَسِبَ,حَسِبَ,حسب
يَسْبِقُونَا,يَسْبِقُونَا,يسبقونا
أَجَلَ,أَجَلَ,اجل
جَٰهَدَ,جَٰهَدَ,جاهد
يُجَٰهِدُ,يُجَٰهِدُ,يجاهد
لِنَفْسِهِۦٓ,لِنَفْسِهِۦٓ,لنفسه
لَنُكَفِّرَنَّ,لَنُكَفِّرَنَّ,لنكفرن
وَوَصَّيْنَا,َوَصَّيْنَاا,ووصينا
جَٰهَدَاكَ,جَٰهَدَاكَ,جاهداك
لِتُشْرِكَ,لِتُشْرِكَ,لتشرك
تُطِعْهُمَآ,تُطِعْهُمَآ,تطعهما
فَأُنَبِّئُكُم,فَأُنَبِّئُكُم,فانبيكم
لَنُدْخِلَنَّهُمْ,لَنُدْخِلَنَّهُمْ,لندخلنهم
أُوذِىَ,أُوذِىَ,اوذى
فِتْنَةَ,فِتْنَةَ,فتنة
كَعَذَابِ,كَعَذَابِ,كعذاب
نَصْرٌ,نَصْرٌ,نصر
أَوَلَيْسَ,أَوَلَيْسَ,اوليس
صُدُورِ,صُدُورِ,صدور
سَبِيلَنَا,سَبِيلَنَا,سبيلنا
وَلْنَحْمِلْ,َلْنَحْمِلْْ,ولنحمل
بِحَٰمِلِينَ,بِحَٰمِلِينَ,بحاملين
خَطَٰيَٰهُم,خَطَٰيَٰهُم,خطاياهم
وَلَيَحْمِلُنَّ,َلَيَحْمِلُنََّ,وليحملن
أَثْقَالَهُمْ,أَثْقَالَهُمْ,اثقالهم
وَأَثْقَالًا,َأَثْقَالًاا,واثقالا
أَثْقَالِهِمْ,أَثْقَالِهِمْ,اثقالهم
وَلَيُسْـَٔلُنَّ,َلَيُسْـَٔلُنََّ,وليسـلن
خَمْسِينَ,خَمْسِينَ,خمسين
ٱلطُّوفَانُ,ٱلطُّوفَانُ,الطوفان
وَجَعَلْنَٰهَآ,َجَعَلْنَٰهَآٓ,وجعلناها
وَإِبْرَٰهِيمَ,َإِبْرَٰهِيمََ,وابراهيم
أَوْثَٰنًا,أَوْثَٰنًا,اوثانا
وَتَخْلُقُونَ,َتَخْلُقُونََ,وتخلقون
إِفْكًا,إِفْكًا,افكا
فَٱبْتَغُوا۟,فَٱبْتَغُوا۟,فابتغوا
وَٱعْبُدُوهُ,َٱعْبُدُوهُُ,واعبدوه
تُكَذِّبُوا۟,تُكَذِّبُوا۟,تكذبوا
يُبْدِئُ,يُبْدِئُ,يبدي
يُعِيدُهُۥٓ,يُعِيدُهُۥٓ,يعيده
بَدَأَ,بَدَأَ,بدا
يُنشِئُ,يُنشِئُ,ينشي
ٱلنَّشْأَةَ,ٱلنَّشْأَةَ,النشاة
وَيَرْحَمُ,َيَرْحَمُُ,ويرحم
تُقْلَبُونَ,تُقْلَبُونَ,تقلبون
وَلِقَآئِهِۦٓ,َلِقَآئِهِۦٓٓ,ولقايه
يَئِسُوا۟,يَئِسُوا۟,ييسوا
رَّحْمَتِى,رَّحْمَتِى,رحمتى
ٱقْتُلُوهُ,ٱقْتُلُوهُ,اقتلوه
فَأَنجَىٰهُ,فَأَنجَىٰهُ,فانجىاه
ٱتَّخَذْتُم,ٱتَّخَذْتُم,اتخذتم
مَّوَدَّةَ,مَّوَدَّةَ,مودة
وَيَلْعَنُ,َيَلْعَنُُ,ويلعن
وَمَأْوَىٰكُمُ,َمَأْوَىٰكُمُُ,وماوىاكم
فَـَٔامَنَ,فَـَٔامَنَ,فـامن
مُهَاجِرٌ,مُهَاجِرٌ,مهاجر
ذُرِّيَّتِهِ,ذُرِّيَّتِهِ,ذريته
ٱلنُّبُوَّةَ,ٱلنُّبُوَّةَ,النبوة
وَٱلْكِتَٰبَ,َٱلْكِتَٰبََ,والكتاب
أَجْرَهُۥ,أَجْرَهُۥ,اجره
وَتَقْطَعُونَ,َتَقْطَعُونََ,وتقطعون
وَتَأْتُونَ,َتَأْتُونََ,وتاتون
نَادِيكُمُ,نَادِيكُمُ,ناديكم
بِعَذَابِ,بِعَذَابِ,بعذاب
مُهْلِكُوٓا۟,مُهْلِكُوٓا۟,مهلكوا
لَنُنَجِّيَنَّهُۥ,لَنُنَجِّيَنَّهُۥ,لننجينه
وَلَمَّآ,َلَمَّآٓ,ولما
مُنَجُّوكَ,مُنَجُّوكَ,منجوك
مُنزِلُونَ,مُنزِلُونَ,منزلون
وَلَقَد,َلَقَدد,ولقد
تَّرَكْنَا,تَّرَكْنَا,تركنا
ءَايَةًۢ,ءَايَةًۢ,ءاية
بَيِّنَةً,بَيِّنَةً,بينة
وَٱرْجُوا۟,َٱرْجُوا۟۟,وارجوا
ٱلْءَاخِرَ,ٱلْءَاخِرَ,الءاخر
مَّسَٰكِنِهِمْ,مَّسَٰكِنِهِمْ,مساكنهم
مُسْتَبْصِرِينَ,مُسْتَبْصِرِينَ,مستبصرين
وَقَٰرُونَ,َقَٰرُونََ,وقارون
سَٰبِقِينَ,سَٰبِقِينَ,سابقين
فَكُلًّا,فَكُلًّا,فكلا
بِذَنۢبِهِۦ,بِذَنۢبِهِۦ,بذنبه
خَسَفْنَا,خَسَفْنَا,خسفنا
ٱلْعَنكَبُوتِ,ٱلْعَنكَبُوتِ,العنكبوت
ٱتَّخَذَتْ,ٱتَّخَذَتْ,اتخذت
بَيْتًا,بَيْتًا,بيتا
أَوْهَنَ,أَوْهَنَ,اوهن
لَبَيْتُ,لَبَيْتُ,لبيت
ٱلْأَمْثَٰلُ,ٱلْأَمْثَٰلُ,الامثال
نَضْرِبُهَا,نَضْرِبُهَا,نضربها
يَعْقِلُهَآ,يَعْقِلُهَآ,يعقلها
ٱلْعَٰلِمُونَ,ٱلْعَٰلِمُونَ,العالمون
ٱتْلُ,ٱتْلُ,اتل
تَنْهَىٰ,تَنْهَىٰ,تنهىا
وَلَذِكْرُ,َلَذِكْرُُ,ولذكر
تَصْنَعُونَ,تَصْنَعُونَ,تصنعون
تُجَٰدِلُوٓا۟,تُجَٰدِلُوٓا۟,تجادلوا
وَقُولُوٓا۟,َقُولُوٓا۟۟,وقولوا
وَأُنزِلَ,َأُنزِلََ,وانزل
وَإِلَٰهُنَا,َإِلَٰهُنَاا,والاهنا
يَجْحَدُ,يَجْحَدُ,يجحد
تَخُطُّهُۥ,تَخُطُّهُۥ,تخطه
لَّٱرْتَابَ,لَّٱرْتَابَ,لارتاب
وَإِنَّمَآ,َإِنَّمَآٓ,وانما
يَكْفِهِمْ,يَكْفِهِمْ,يكفهم
لَرَحْمَةً,لَرَحْمَةً,لرحمة
لَّجَآءَهُمُ,لَّجَآءَهُمُ,لجاءهم
وَلَيَأْتِيَنَّهُم,َلَيَأْتِيَنَّهُمم,ولياتينهم
يَسْتَعْجِلُونَكَ,يَسْتَعْجِلُونَكَ,يستعجلونك
يَغْشَىٰهُمُ,يَغْشَىٰهُمُ,يغشىاهم
أَرْجُلِهِمْ,أَرْجُلِهِمْ,ارجلهم
يَٰعِبَادِىَ,يَٰعِبَادِىَ,ياعبادى
أَرْضِى,أَرْضِى,ارضى
وَٰسِعَةٌ,َٰسِعَةٌٌ,واسعة
لَنُبَوِّئَنَّهُم,لَنُبَوِّئَنَّهُم,لنبوينهم
غُرَفًا,غُرَفًا,غرفا
رِزْقَهَا,رِزْقَهَا,رزقها
يَرْزُقُهَا,يَرْزُقُهَا,يرزقها
سَأَلْتَهُم,سَأَلْتَهُم,سالتهم
نَّزَّلَ,نَّزَّلَ,نزل
لَهْوٌ,لَهْوٌ,لهو
وَلَعِبٌ,َلَعِبٌٌ,ولعب
لَهِىَ,لَهِىَ,لهى
ٱلْحَيَوَانُ,ٱلْحَيَوَانُ,الحيوان
رَكِبُوا۟,رَكِبُوا۟,ركبوا
نَجَّىٰهُمْ,نَجَّىٰهُمْ,نجىاهم
وَلِيَتَمَتَّعُوا۟,َلِيَتَمَتَّعُوا۟۟,وليتمتعوا
وَيُتَخَطَّفُ,َيُتَخَطَّفُُ,ويتخطف
حَوْلِهِمْ,حَوْلِهِمْ,حولهم
وَبِنِعْمَةِ,َبِنِعْمَةِِ,وبنعمة
جَآءَهُۥٓ,جَآءَهُۥٓ,جاءه
مَثْوًى,مَثْوًى,مثوى
لَنَهْدِيَنَّهُمْ,لَنَهْدِيَنَّهُمْ,لنهدينهم
لَمَعَ,لَمَعَ,لمع
غُلِبَتِ,غُلِبَتِ,غلبت
ٱلرُّومُ,ٱلرُّومُ,الروم
أَدْنَى,أَدْنَى,ادنى
غَلَبِهِمْ,غَلَبِهِمْ,غلبهم
سَيَغْلِبُونَ,سَيَغْلِبُونَ,سيغلبون
بِضْعِ,بِضْعِ,بضع
وَيَوْمَئِذٍ,َيَوْمَئِذٍٍ,ويوميذ
يَفْرَحُ,يَفْرَحُ,يفرح
بِنَصْرِ,بِنَصْرِ,بنصر
يَنصُرُ,يَنصُرُ,ينصر
وَأَجَلٍ,َأَجَلٍٍ,واجل
بِلِقَآئِ,بِلِقَآئِ,بلقاي
لَكَٰفِرُونَ,لَكَٰفِرُونَ,لكافرون
وَأَثَارُوا۟,َأَثَارُوا۟۟,واثاروا
وَعَمَرُوهَآ,َعَمَرُوهَآٓ,وعمروها
عَمَرُوهَا,عَمَرُوهَا,عمروها
عَٰقِبَةَ,عَٰقِبَةَ,عاقبة
أَسَٰٓـُٔوا۟,أَسَٰٓـُٔوا۟,اساـوا
ٱلسُّوٓأَىٰٓ,ٱلسُّوٓأَىٰٓ,السواىا
يُبْلِسُ,يُبْلِسُ,يبلس
شُفَعَٰٓؤُا۟,شُفَعَٰٓؤُا۟,شفعاوا
بِشُرَكَآئِهِمْ,بِشُرَكَآئِهِمْ,بشركايهم
يَتَفَرَّقُونَ,يَتَفَرَّقُونَ,يتفرقون
رَوْضَةٍ,رَوْضَةٍ,روضة
يُحْبَرُونَ,يُحْبَرُونَ,يحبرون
وَلِقَآئِ,َلِقَآئِِ,ولقاي
مُحْضَرُونَ,مُحْضَرُونَ,محضرون
تُمْسُونَ,تُمْسُونَ,تمسون
تُصْبِحُونَ,تُصْبِحُونَ,تصبحون
تُظْهِرُونَ,تُظْهِرُونَ,تظهرون
وَيُحْىِ,َيُحْىِِ,ويحى
ءَايَٰتِهِۦٓ,ءَايَٰتِهِۦٓ,ءاياته
تَنتَشِرُونَ,تَنتَشِرُونَ,تنتشرون
لِّتَسْكُنُوٓا۟,لِّتَسْكُنُوٓا۟,لتسكنوا
خَلْقُ,خَلْقُ,خلق
وَٱخْتِلَٰفُ,َٱخْتِلَٰفُُ,واختلاف
أَلْسِنَتِكُمْ,أَلْسِنَتِكُمْ,السنتكم
وَأَلْوَٰنِكُمْ,َأَلْوَٰنِكُمْْ,والوانكم
لِّلْعَٰلِمِينَ,لِّلْعَٰلِمِينَ,للعالمين
مَنَامُكُم,مَنَامُكُم,منامكم
وَٱبْتِغَآؤُكُم,َٱبْتِغَآؤُكُمم,وابتغاوكم
فَيُحْىِۦ,فَيُحْىِۦ,فيحى
دَعْوَةً,دَعْوَةً,دعوة
تَخْرُجُونَ,تَخْرُجُونَ,تخرجون
أَهْوَنُ,أَهْوَنُ,اهون
فَأَنتُمْ,فَأَنتُمْ,فانتم
تَخَافُونَهُمْ,تَخَافُونَهُمْ,تخافونهم
كَخِيفَتِكُمْ,كَخِيفَتِكُمْ,كخيفتكم
فَأَقِمْ,فَأَقِمْ,فاقم
فِطْرَتَ,فِطْرَتَ,فطرت
لِخَلْقِ,لِخَلْقِ,لخلق
مُنِيبِينَ,مُنِيبِينَ,منيبين
ضُرٌّ,ضُرٌّ,ضر
مُّنِيبِينَ,مُّنِيبِينَ,منيبين
أَذَاقَهُم,أَذَاقَهُم,اذاقهم
يَتَكَلَّمُ,يَتَكَلَّمُ,يتكلم
سَيِّئَةٌۢ,سَيِّئَةٌۢ,سيية
يَقْنَطُونَ,يَقْنَطُونَ,يقنطون
فَـَٔاتِ,فَـَٔاتِ,فـات
رِّبًا,رِّبًا,ربا
لِّيَرْبُوَا۟,لِّيَرْبُوَا۟,ليربوا
يَرْبُوا۟,يَرْبُوا۟,يربوا
زَكَوٰةٍ,زَكَوٰةٍ,زكواة
ٱلْمُضْعِفُونَ,ٱلْمُضْعِفُونَ,المضعفون
رَزَقَكُمْ,رَزَقَكُمْ,رزقكم
ٱلْفَسَادُ,ٱلْفَسَادُ,الفساد
أَيْدِى,أَيْدِى,ايدى
لِيُذِيقَهُم,لِيُذِيقَهُم,ليذيقهم
مُّشْرِكِينَ,مُّشْرِكِينَ,مشركين
ٱلْقَيِّمِ,ٱلْقَيِّمِ,القيم
يَصَّدَّعُونَ,يَصَّدَّعُونَ,يصدعون
كُفْرُهُۥ,كُفْرُهُۥ,كفره
فَلِأَنفُسِهِمْ,فَلِأَنفُسِهِمْ,فلانفسهم
يَمْهَدُونَ,يَمْهَدُونَ,يمهدون
ٱلرِّيَاحَ,ٱلرِّيَاحَ,الرياح
مُبَشِّرَٰتٍ,مُبَشِّرَٰتٍ,مبشرات
وَلِيُذِيقَكُم,َلِيُذِيقَكُمم,وليذيقكم
وَلِتَجْرِىَ,َلِتَجْرِىََ,ولتجرى
ٱلْفُلْكُ,ٱلْفُلْكُ,الفلك
فَتُثِيرُ,فَتُثِيرُ,فتثير
فَيَبْسُطُهُۥ,فَيَبْسُطُهُۥ,فيبسطه
وَيَجْعَلُهُۥ,َيَجْعَلُهُۥۥ,ويجعله
لَمُبْلِسِينَ,لَمُبْلِسِينَ,لمبلسين
ءَاثَٰرِ,ءَاثَٰرِ,ءاثار
لَمُحْىِ,لَمُحْىِ,لمحى
رِيحًا,رِيحًا,ريحا
فَرَأَوْهُ,فَرَأَوْهُ,فراوه
مُصْفَرًّا,مُصْفَرًّا,مصفرا
لَّظَلُّوا۟,لَّظَلُّوا۟,لظلوا
بِهَٰدِ,بِهَٰدِ,بهاد
ضَعْفٍ,ضَعْفٍ,ضعف
وَشَيْبَةً,َشَيْبَةًً,وشيبة
ٱلْقَدِيرُ,ٱلْقَدِيرُ,القدير
يُقْسِمُ,يُقْسِمُ,يقسم
سَاعَةٍ,سَاعَةٍ,ساعة
وَٱلْإِيمَٰنَ,َٱلْإِيمَٰنََ,والايمان
فَهَٰذَا,فَهَٰذَا,فهاذا
وَلَٰكِنَّكُمْ,َلَٰكِنَّكُمْْ,ولاكنكم
فَيَوْمَئِذٍ,فَيَوْمَئِذٍ,فيوميذ
مَعْذِرَتُهُمْ,مَعْذِرَتُهُمْ,معذرتهم
لَّيَقُولَنَّ,لَّيَقُولَنَّ,ليقولن
مُبْطِلُونَ,مُبْطِلُونَ,مبطلون
يَسْتَخِفَّنَّكَ,يَسْتَخِفَّنَّكَ,يستخفنك
لِّلْمُحْسِنِينَ,لِّلْمُحْسِنِينَ,للمحسنين
يَشْتَرِى,يَشْتَرِى,يشترى
لَهْوَ,لَهْوَ,لهو
وَيَتَّخِذَهَا,َيَتَّخِذَهَاا,ويتخذها
مُسْتَكْبِرًا,مُسْتَكْبِرًا,مستكبرا
يَسْمَعْهَا,يَسْمَعْهَا,يسمعها
كَأَنَّ,كَأَنَّ,كان
أُذُنَيْهِ,أُذُنَيْهِ,اذنيه
فَبَشِّرْهُ,فَبَشِّرْهُ,فبشره
فَأَرُونِى,فَأَرُونِى,فارونى
لُقْمَٰنَ,لُقْمَٰنَ,لقمان
ٱشْكُرْ,ٱشْكُرْ,اشكر
يَشْكُرْ,يَشْكُرْ,يشكر
لُقْمَٰنُ,لُقْمَٰنُ,لقمان
لِٱبْنِهِۦ,لِٱبْنِهِۦ,لابنه
يَعِظُهُۥ,يَعِظُهُۥ,يعظه
ٱلشِّرْكَ,ٱلشِّرْكَ,الشرك
لَظُلْمٌ,لَظُلْمٌ,لظلم
حَمَلَتْهُ,حَمَلَتْهُ,حملته
أُمُّهُۥ,أُمُّهُۥ,امه
وَهْنًا,َهْنًاا,وهنا
وَهْنٍ,َهْنٍٍ,وهن
وَفِصَٰلُهُۥ,َفِصَٰلُهُۥۥ,وفصاله
عَامَيْنِ,عَامَيْنِ,عامين
وَلِوَٰلِدَيْكَ,َلِوَٰلِدَيْكََ,ولوالديك
تُشْرِكَ,تُشْرِكَ,تشرك
تُطِعْهُمَا,تُطِعْهُمَا,تطعهما
وَصَاحِبْهُمَا,َصَاحِبْهُمَاا,وصاحبهما
مَعْرُوفًا,مَعْرُوفًا,معروفا
إِنَّهَآ,إِنَّهَآ,انها
فَتَكُن,فَتَكُن,فتكن
صَخْرَةٍ,صَخْرَةٍ,صخرة
وَٱنْهَ,َٱنْهََ,وانه
تُصَعِّرْ,تُصَعِّرْ,تصعر
خَدَّكَ,خَدَّكَ,خدك
مُخْتَالٍ,مُخْتَالٍ,مختال
فَخُورٍ,فَخُورٍ,فخور
وَٱقْصِدْ,َٱقْصِدْْ,واقصد
مَشْيِكَ,مَشْيِكَ,مشيك
وَٱغْضُضْ,َٱغْضُضْْ,واغضض
صَوْتِكَ,صَوْتِكَ,صوتك
أَنكَرَ,أَنكَرَ,انكر
ٱلْأَصْوَٰتِ,ٱلْأَصْوَٰتِ,الاصوات
لَصَوْتُ,لَصَوْتُ,لصوت
ٱلْحَمِيرِ,ٱلْحَمِيرِ,الحمير
تَرَوْا۟,تَرَوْا۟,تروا
وَأَسْبَغَ,َأَسْبَغََ,واسبغ
نِعَمَهُۥ,نِعَمَهُۥ,نعمه
ظَٰهِرَةً,ظَٰهِرَةً,ظاهرة
وَبَاطِنَةً,َبَاطِنَةًً,وباطنة
يَدْعُوهُمْ,يَدْعُوهُمْ,يدعوهم
يُسْلِمْ,يُسْلِمْ,يسلم
وَجْهَهُۥٓ,َجْهَهُۥٓٓ,وجهه
كُفْرُهُۥٓ,كُفْرُهُۥٓ,كفره
فَنُنَبِّئُهُم,فَنُنَبِّئُهُم,فننبيهم
عَمِلُوٓا۟,عَمِلُوٓا۟,عملوا
نُمَتِّعُهُمْ,نُمَتِّعُهُمْ,نمتعهم
نَضْطَرُّهُمْ,نَضْطَرُّهُمْ,نضطرهم
أَقْلَٰمٌ,أَقْلَٰمٌ,اقلام
وَٱلْبَحْرُ,َٱلْبَحْرُُ,والبحر
يَمُدُّهُۥ,يَمُدُّهُۥ,يمده
أَبْحُرٍ,أَبْحُرٍ,ابحر
نَفِدَتْ,نَفِدَتْ,نفدت
خَلْقُكُمْ,خَلْقُكُمْ,خلقكم
بَعْثُكُمْ,بَعْثُكُمْ,بعثكم
كَنَفْسٍ,كَنَفْسٍ,كنفس
يَجْرِىٓ,يَجْرِىٓ,يجرى
دُونِهِ,دُونِهِ,دونه
بِنِعْمَتِ,بِنِعْمَتِ,بنعمت
لِيُرِيَكُم,لِيُرِيَكُم,ليريكم
غَشِيَهُم,غَشِيَهُم,غشيهم
مَّوْجٌ,مَّوْجٌ,موج
كَٱلظُّلَلِ,كَٱلظُّلَلِ,كالظلل
مُّقْتَصِدٌ,مُّقْتَصِدٌ,مقتصد
خَتَّارٍ,خَتَّارٍ,ختار
وَٱخْشَوْا۟,َٱخْشَوْا۟۟,واخشوا
وَالِدٌ,َالِدٌٌ,والد
وَلَدِهِۦ,َلَدِهِۦۦ,ولده
جَازٍ,جَازٍ,جاز
وَالِدِهِۦ,َالِدِهِۦۦ,والده
تَغُرَّنَّكُمُ,تَغُرَّنَّكُمُ,تغرنكم
يَغُرَّنَّكُم,يَغُرَّنَّكُم,يغرنكم
ٱلْغَرُورُ,ٱلْغَرُورُ,الغرور
ٱلْغَيْثَ,ٱلْغَيْثَ,الغيث
تَدْرِى,تَدْرِى,تدرى
بِأَىِّ,بِأَىِّ,باى
أَرْضٍ,أَرْضٍ,ارض
تَمُوتُ,تَمُوتُ,تموت
تَنزِيلُ,تَنزِيلُ,تنزيل
يَعْرُجُ,يَعْرُجُ,يعرج
مِقْدَارُهُۥٓ,مِقْدَارُهُۥٓ,مقداره
وَبَدَأَ,َبَدَأََ,وبدا
نَسْلَهُۥ,نَسْلَهُۥ,نسله
مَّهِينٍ,مَّهِينٍ,مهين
سَوَّىٰهُ,سَوَّىٰهُ,سوىاه
وَنَفَخَ,َنَفَخََ,ونفخ
رُّوحِهِۦ,رُّوحِهِۦ,روحه
ضَلَلْنَا,ضَلَلْنَا,ضللنا
جَدِيدٍۭ,جَدِيدٍۭ,جديد
مَّلَكُ,مَّلَكُ,ملك
وُكِّلَ,ُكِّلََ,وكل
نَاكِسُوا۟,نَاكِسُوا۟,ناكسوا
أَبْصَرْنَا,أَبْصَرْنَا,ابصرنا
وَسَمِعْنَا,َسَمِعْنَاا,وسمعنا
فَٱرْجِعْنَا,فَٱرْجِعْنَا,فارجعنا
نَعْمَلْ,نَعْمَلْ,نعمل
مُوقِنُونَ,مُوقِنُونَ,موقنون
لَءَاتَيْنَا,لَءَاتَيْنَا,لءاتينا
هُدَىٰهَا,هُدَىٰهَا,هدىاها
نَسِيتُمْ,نَسِيتُمْ,نسيتم
نَسِينَٰكُمْ,نَسِينَٰكُمْ,نسيناكم
وَسَبَّحُوا۟,َسَبَّحُوا۟۟,وسبحوا
تَتَجَافَىٰ,تَتَجَافَىٰ,تتجافىا
جُنُوبُهُمْ,جُنُوبُهُمْ,جنوبهم
أُخْفِىَ,أُخْفِىَ,اخفى
قُرَّةِ,قُرَّةِ,قرة
فَاسِقًا,فَاسِقًا,فاسقا
ٱلْمَأْوَىٰ,ٱلْمَأْوَىٰ,الماوىا
نُزُلًۢا,نُزُلًۢا,نزلا
فَسَقُوا۟,فَسَقُوا۟,فسقوا
فَمَأْوَىٰهُمُ,فَمَأْوَىٰهُمُ,فماوىاهم
وَلَنُذِيقَنَّهُم,َلَنُذِيقَنَّهُمم,ولنذيقنهم
مُنتَقِمُونَ,مُنتَقِمُونَ,منتقمون
لِّقَآئِهِۦ,لِّقَآئِهِۦ,لقايه
نَسُوقُ,نَسُوقُ,نسوق
ٱلْجُرُزِ,ٱلْجُرُزِ,الجرز
فَنُخْرِجُ,فَنُخْرِجُ,فنخرج
أَنْعَٰمُهُمْ,أَنْعَٰمُهُمْ,انعامهم
وَأَنفُسُهُمْ,َأَنفُسُهُمْْ,وانفسهم
ٱلْفَتْحِ,ٱلْفَتْحِ,الفتح
إِيمَٰنُهُمْ,إِيمَٰنُهُمْ,ايمانهم
وَٱنتَظِرْ,َٱنتَظِرْْ,وانتظر
مُّنتَظِرُونَ,مُّنتَظِرُونَ,منتظرون
لِرَجُلٍ,لِرَجُلٍ,لرجل
قَلْبَيْنِ,قَلْبَيْنِ,قلبين
جَوْفِهِۦ,جَوْفِهِۦ,جوفه
أَزْوَٰجَكُمُ,أَزْوَٰجَكُمُ,ازواجكم
ٱلَّٰٓـِٔى,ٱلَّٰٓـِٔى,الاـى
تُظَٰهِرُونَ,تُظَٰهِرُونَ,تظاهرون
أَدْعِيَآءَكُمْ,أَدْعِيَآءَكُمْ,ادعياءكم
قَوْلُكُم,قَوْلُكُم,قولكم
بِأَفْوَٰهِكُمْ,بِأَفْوَٰهِكُمْ,بافواهكم
ٱدْعُوهُمْ,ٱدْعُوهُمْ,ادعوهم
ءَابَآءَهُمْ,ءَابَآءَهُمْ,ءاباءهم
وَمَوَٰلِيكُمْ,َمَوَٰلِيكُمْْ,ومواليكم
أَخْطَأْتُم,أَخْطَأْتُم,اخطاتم
تَعَمَّدَتْ,تَعَمَّدَتْ,تعمدت
وَأَزْوَٰجُهُۥٓ,َأَزْوَٰجُهُۥٓٓ,وازواجه
أُمَّهَٰتُهُمْ,أُمَّهَٰتُهُمْ,امهاتهم
تَفْعَلُوٓا۟,تَفْعَلُوٓا۟,تفعلوا
أَوْلِيَآئِكُم,أَوْلِيَآئِكُم,اوليايكم
وَمِنكَ,َمِنكََ,ومنك
نُّوحٍ,نُّوحٍ,نوح
لِّيَسْـَٔلَ,لِّيَسْـَٔلَ,ليسـل
صِدْقِهِمْ,صِدْقِهِمْ,صدقهم
جَآءَتْكُمْ,جَآءَتْكُمْ,جاءتكم
جُنُودٌ,جُنُودٌ,جنود
وَجُنُودًا,َجُنُودًاا,وجنودا
جَآءُوكُم,جَآءُوكُم,جاءوكم
زَاغَتِ,زَاغَتِ,زاغت
وَبَلَغَتِ,َبَلَغَتِِ,وبلغت
ٱلْحَنَاجِرَ,ٱلْحَنَاجِرَ,الحناجر
ٱلظُّنُونَا۠,ٱلظُّنُونَا۠,الظنونا
ٱبْتُلِىَ,ٱبْتُلِىَ,ابتلى
زِلْزَالًا,زِلْزَالًا,زلزالا
قَالَت,قَالَت,قالت
يَثْرِبَ,يَثْرِبَ,يثرب
مُقَامَ,مُقَامَ,مقام
وَيَسْتَـْٔذِنُ,َيَسْتَـْٔذِنُُ,ويستـذن
بُيُوتَنَا,بُيُوتَنَا,بيوتنا
عَوْرَةٌ,عَوْرَةٌ,عورة
بِعَوْرَةٍ,بِعَوْرَةٍ,بعورة
دُخِلَتْ,دُخِلَتْ,دخلت
أَقْطَارِهَا,أَقْطَارِهَا,اقطارها
سُئِلُوا۟,سُئِلُوا۟,سيلوا
لَءَاتَوْهَا,لَءَاتَوْهَا,لءاتوها
تَلَبَّثُوا۟,تَلَبَّثُوا۟,تلبثوا
يُوَلُّونَ,يُوَلُّونَ,يولون
ٱلْأَدْبَٰرَ,ٱلْأَدْبَٰرَ,الادبار
عَهْدُ,عَهْدُ,عهد
يَنفَعَكُمُ,يَنفَعَكُمُ,ينفعكم
ٱلْفِرَارُ,ٱلْفِرَارُ,الفرار
فَرَرْتُم,فَرَرْتُم,فررتم
تُمَتَّعُونَ,تُمَتَّعُونَ,تمتعون
يَعْصِمُكُم,يَعْصِمُكُم,يعصمكم
ٱلْمُعَوِّقِينَ,ٱلْمُعَوِّقِينَ,المعوقين
وَٱلْقَآئِلِينَ,َٱلْقَآئِلِينََ,والقايلين
ٱلْبَأْسَ,ٱلْبَأْسَ,الباس
أَشِحَّةً,أَشِحَّةً,اشحة
ٱلْخَوْفُ,ٱلْخَوْفُ,الخوف
تَدُورُ,تَدُورُ,تدور
يُغْشَىٰ,يُغْشَىٰ,يغشىا
سَلَقُوكُم,سَلَقُوكُم,سلقوكم
بِأَلْسِنَةٍ,بِأَلْسِنَةٍ,بالسنة
حِدَادٍ,حِدَادٍ,حداد
فَأَحْبَطَ,فَأَحْبَطَ,فاحبط
ٱلْأَحْزَابَ,ٱلْأَحْزَابَ,الاحزاب
يَوَدُّوا۟,يَوَدُّوا۟,يودوا
بَادُونَ,بَادُونَ,بادون
أَنۢبَآئِكُمْ,أَنۢبَآئِكُمْ,انبايكم
قَٰتَلُوٓا۟,قَٰتَلُوٓا۟,قاتلوا
أُسْوَةٌ,أُسْوَةٌ,اسوة
وَٱلْيَوْمَ,َٱلْيَوْمََ,واليوم
وَذَكَرَ,َذَكَرََ,وذكر
وَصَدَقَ,َصَدَقََ,وصدق
زَادَهُمْ,زَادَهُمْ,زادهم
وَتَسْلِيمًا,َتَسْلِيمًاا,وتسليما
نَحْبَهُۥ,نَحْبَهُۥ,نحبه
يَنتَظِرُ,يَنتَظِرُ,ينتظر
تَبْدِيلًا,تَبْدِيلًا,تبديلا
