word,root
أَكْرَمَكُمْ,كرم,اكرمكم
أَتْقَىٰكُمْ,تقى,اتقىاكم
أَسْلَمْنَا,سلم,اسلمنا
يَدْخُلِ,دخل,يدخل
يَلِتْكُم,يلت,يلتكم
أَعْمَٰلِكُمْ,عمل,اعمالكم
يَرْتَابُوا۟,راب,يرتابوا
ٱلصَّٰدِقُونَ,صدق,الصادقون
أَتُعَلِّمُونَ,علم,اتعلمون
بِدِينِكُمْ,بدن,بدينكم
يَمُنُّونَ,يمن,يمنون
تَمُنُّوا۟,تمن,تمنوا
إِسْلَٰمَكُم,سلم,اسلامكم
قٓ,ق,ق
ٱلْمَجِيدِ,جيد,المجيد
عَجِبُوٓا۟,عجب,عجبوا
رَجْعٌۢ,رجع,رجع
تَنقُصُ,نقص,تنقص
وَعِندَنَا,عند,وعندنا
حَفِيظٌۢ,حفظ,حفيظ
مَّرِيجٍ,ريج,مريج
يَنظُرُوٓا۟,نظر,ينظروا
بَنَيْنَٰهَا,بنن,بنيناها
فُرُوجٍ,فرج,فروج
تَبْصِرَةً,بصر,تبصرة
مُّبَٰرَكًا,برك,مباركا
وَحَبَّ,وحب,وحب
ٱلْحَصِيدِ,حصد,الحصيد
بَاسِقَٰتٍ,بسق,باسقات
طَلْعٌ,طلع,طلع
نَّضِيدٌ,نضد,نضيد
وَأَحْيَيْنَا,وحي,واحيينا
ٱلْخُرُوجُ,خرج,الخروج
وَإِخْوَٰنُ,وخو,واخوان
أَفَعَيِينَا,افع,افعيينا
بِٱلْخَلْقِ,خلق,بالخلق
ٱلْأَوَّلِ,اول,الاول
لَبْسٍ,لبس,لبس
وَنَعْلَمُ,علم,ونعلم
تُوَسْوِسُ,وسس,توسوس
حَبْلِ,حبل,حبل
ٱلْوَرِيدِ,ورد,الوريد
يَتَلَقَّى,لقى,يتلقى
ٱلْمُتَلَقِّيَانِ,تلق,المتلقيان
قَعِيدٌ,قعد,قعيد
يَلْفِظُ,لفظ,يلفظ
قَوْلٍ,قول,قول
عَتِيدٌ,عتد,عتيد
سَكْرَةُ,سكر,سكرة
تَحِيدُ,تحد,تحيد
مَّعَهَا,عها,معها
سَآئِقٌ,سيق,سايق
وَشَهِيدٌ,شهد,وشهيد
غِطَآءَكَ,غطء,غطاءك
فَبَصَرُكَ,بصر,فبصرك
حَدِيدٌ,حدد,حديد
قَرِينُهُۥ,قرن,قرينه
أَلْقِيَا,قيا,القيا
مَّنَّاعٍ,ناع,مناع
لِّلْخَيْرِ,خير,للخير
مُعْتَدٍ,عتد,معتد
مُّرِيبٍ,ريب,مريب
فَأَلْقِيَاهُ,فلق,فالقياه
ٱلشَّدِيدِ,شدد,الشديد
أَطْغَيْتُهُۥ,اطغ,اطغيته
تَخْتَصِمُوا۟,خصم,تختصموا
قَدَّمْتُ,قدم,قدمت
بِٱلْوَعِيدِ,وعد,بالوعيد
يُبَدَّلُ,بدل,يبدل
هَلِ,هل,هل
ٱمْتَلَأْتِ,متل,امتلات
وَتَقُولُ,تقل,وتقول
مَّزِيدٍ,زيد,مزيد
أَوَّابٍ,اوب,اواب
حَفِيظٍ,حفظ,حفيظ
ٱلْخُلُودِ,خلد,الخلود
مَزِيدٌ,زيد,مزيد
فَنَقَّبُوا۟,نقب,فنقبوا
قَلْبٌ,قلب,قلب
لُّغُوبٍ,لغب,لغوب
ٱلْغُرُوبِ,غرب,الغروب
فَسَبِّحْهُ,سبح,فسبحه
وَأَدْبَٰرَ,دبر,وادبار
وَٱسْتَمِعْ,سمع,واستمع
يُنَادِ,يند,يناد
ٱلْمُنَادِ,ناد,المناد
ٱلصَّيْحَةَ,صيح,الصيحة
ٱلْخُرُوجِ,خرج,الخروج
سِرَاعًا,سرع,سراعا
حَشْرٌ,حشر,حشر
بِجَبَّارٍ,جبر,بجبار
فَذَكِّرْ,ذكر,فذكر
وَٱلذَّٰرِيَٰتِ,ذري,والذاريات
ذَرْوًا,ذرا,ذروا
فَٱلْحَٰمِلَٰتِ,حمل,فالحاملات
وِقْرًا,وقر,وقرا
فَٱلْجَٰرِيَٰتِ,لجر,فالجاريات
فَٱلْمُقَسِّمَٰتِ,قسم,فالمقسمات
لَصَادِقٌ,صدق,لصادق
لَوَٰقِعٌ,لقع,لواقع
وَٱلسَّمَآءِ,سمء,والسماء
ٱلْحُبُكِ,حبك,الحبك
مُّخْتَلِفٍ,خلف,مختلف
أُفِكَ,افك,افك
ٱلْخَرَّٰصُونَ,خرص,الخراصون
سَاهُونَ,ساه,ساهون
فِتْنَتَكُمْ,فتن,فتنتكم
ءَاخِذِينَ,ءخذ,ءاخذين
ءَاتَىٰهُمْ,ءتى,ءاتىاهم
مُحْسِنِينَ,حسن,محسنين
يَهْجَعُونَ,هجع,يهجعون
وَبِٱلْأَسْحَارِ,وبالاسحار,وبالاسحار
لِّلسَّآئِلِ,سيل,للسايل
وَٱلْمَحْرُومِ,حرم,والمحروم
لِّلْمُوقِنِينَ,وقن,للموقنين
رِزْقُكُمْ,رزق,رزقكم
فَوَرَبِّ,ورب,فورب
فَجَآءَ,فجء,فجاء
سَمِينٍ,سمن,سمين
فَقَرَّبَهُۥٓ,قرب,فقربه
وَبَشَّرُوهُ,شرو,وبشروه
فَأَقْبَلَتِ,قبل,فاقبلت
ٱمْرَأَتُهُۥ,مرت,امراته
صَرَّةٍ,صرة,صرة
فَصَكَّتْ,فصك,فصكت
وَجْهَهَا,وجه,وجهها
عَقِيمٌ,عقم,عقيم
لِنُرْسِلَ,رسل,لنرسل
أَرْسَلْنَٰهُ,رسل,ارسلناه
بِرُكْنِهِۦ,برك,بركنه
مَجْنُونٌ,مجن,مجنون
ٱلْعَقِيمَ,عقم,العقيم
تَذَرُ,تذر,تذر
أَتَتْ,اتت,اتت
جَعَلَتْهُ,جعل,جعلته
كَٱلرَّمِيمِ,رمم,كالرميم
فَعَتَوْا۟,فعت,فعتوا
قِيَامٍ,قيم,قيام
مُنتَصِرِينَ,نصر,منتصرين
بِأَيْي۟دٍ,ايد,باييد
لَمُوسِعُونَ,وسع,لموسعون
فَرَشْنَٰهَا,فرش,فرشناها
ٱلْمَٰهِدُونَ,اهد,الماهدون
فَفِرُّوٓا۟,ففر,ففروا
سَاحِرٌ,سحر,ساحر
أَتَوَاصَوْا۟,توص,اتواصوا
طَاغُونَ,طاغ,طاغون
بِمَلُومٍ,لوم,بملوم
وَٱلْإِنسَ,انس,والانس
لِيَعْبُدُونِ,عبد,ليعبدون
يُطْعِمُونِ,طعم,يطعمون
ٱلرَّزَّاقُ,رزق,الرزاق
ٱلْمَتِينُ,تين,المتين
ذَنُوبًا,ذنب,ذنوبا
ذَنُوبِ,ذنب,ذنوب
أَصْحَٰبِهِمْ,صحب,اصحابهم
يَسْتَعْجِلُونِ,عجل,يستعجلون
يَوْمِهِمُ,يوم,يومهم
وَٱلطُّورِ,طور,والطور
وَكِتَٰبٍ,كتب,وكتاب
مَّسْطُورٍ,سطر,مسطور
رَقٍّ,رق,رق
مَّنشُورٍ,نشر,منشور
وَٱلْبَيْتِ,بيت,والبيت
ٱلْمَعْمُورِ,عمر,المعمور
وَٱلسَّقْفِ,سقف,والسقف
ٱلْمَرْفُوعِ,رفع,المرفوع
ٱلْمَسْجُورِ,سجر,المسجور
دَافِعٍ,دفع,دافع
تَمُورُ,تمر,تمور
مَوْرًا,ورا,مورا
وَتَسِيرُ,تسر,وتسير
سَيْرًا,سير,سيرا
لِّلْمُكَذِّبِينَ,كذب,للمكذبين
خَوْضٍ,خوض,خوض
يُدَعُّونَ,يدع,يدعون
دَعًّا,دعا,دعا
أَفَسِحْرٌ,سحر,افسحر
فَٱصْبِرُوٓا۟,صبر,فاصبروا
وَنَعِيمٍ,نعم,ونعيم
هَنِيٓـًٔۢا,هنـ,هنيـا
مَّصْفُوفَةٍ,صفف,مصفوفة
وَٱتَّبَعَتْهُمْ,تبع,واتبعتهم
ذُرِّيَّتُهُم,ذرت,ذريتهم
بِإِيمَٰنٍ,بيم,بايمان
أَلْحَقْنَا,حقن,الحقنا
أَلَتْنَٰهُم,تنا,التناهم
عَمَلِهِم,عمل,عملهم
ٱمْرِئٍۭ,امر,امري
رَهِينٌ,رهن,رهين
وَأَمْدَدْنَٰهُم,مدد,وامددناهم
وَلَحْمٍ,لحم,ولحم
كَأْسًا,كسا,كاسا
لَغْوٌ,لغو,لغو
تَأْثِيمٌ,اثم,تاثيم
وَيَطُوفُ,يطف,ويطوف
غِلْمَانٌ,غلم,غلمان
لُؤْلُؤٌ,ولو,لولو
أَهْلِنَا,اهل,اهلنا
وَوَقَىٰنَا,وقى,ووقىانا
نَدْعُوهُ,دعو,ندعوه
ٱلْبَرُّ,لبر,البر
بِكَاهِنٍ,بكا,بكاهن
مَجْنُونٍ,مجن,مجنون
نَّتَرَبَّصُ,ربص,نتربص
ٱلْمَنُونِ,نون,المنون
تَرَبَّصُوا۟,ربص,تربصوا
ٱلْمُتَرَبِّصِينَ,تربص,المتربصين
تَأْمُرُهُمْ,تمر,تامرهم
أَحْلَٰمُهُم,حلم,احلامهم
تَقَوَّلَهُۥ,تقل,تقوله
فَلْيَأْتُوا۟,فلا,فلياتوا
بِحَدِيثٍ,حدث,بحديث
مِّثْلِهِۦٓ,ثله,مثله
خُلِقُوا۟,خلق,خلقوا
ٱلْخَٰلِقُونَ,خلق,الخالقون
ٱلْمُصَۣيْطِرُونَ,صيطر,المصيطرون
سُلَّمٌ,سلم,سلم
فَلْيَأْتِ,فلي,فليات
مُسْتَمِعُهُم,سمع,مستمعهم
ٱلْبَنَٰتُ,بنت,البنات
مَّغْرَمٍ,غرم,مغرم
مُّثْقَلُونَ,ثقل,مثقلون
ٱلْمَكِيدُونَ,كيد,المكيدون
كِسْفًا,كسف,كسفا
سَاقِطًا,سقط,ساقطا
مَّرْكُومٌ,ركم,مركوم
يُصْعَقُونَ,صعق,يصعقون
لِحُكْمِ,حكم,لحكم
وَإِدْبَٰرَ,دبر,وادبار
وَٱلنَّجْمِ,نجم,والنجم
صَاحِبُكُمْ,صحب,صاحبكم
غَوَىٰ,غوى,غوىا
وَحْىٌ,وحى,وحى
يُوحَىٰ,وحى,يوحىا
عَلَّمَهُۥ,علم,علمه
ٱلْقُوَىٰ,قوى,القوىا
مِرَّةٍ,مرة,مرة
بِٱلْأُفُقِ,افق,بالافق
دَنَا,دنا,دنا
فَتَدَلَّىٰ,دلى,فتدلىا
قَابَ,قاب,قاب
قَوْسَيْنِ,قوس,قوسين
أَوْحَىٰ,وحى,اوحىا
ٱلْفُؤَادُ,فود,الفواد
رَأَىٰٓ,رىا,راىا
أَفَتُمَٰرُونَهُۥ,افتمارونه,افتمارونه
يَرَىٰ,يرى,يرىا
نَزْلَةً,نزل,نزلة
سِدْرَةِ,سدر,سدرة
ٱلْمُنتَهَىٰ,نهى,المنتهىا
ٱلْمَأْوَىٰٓ,اوى,الماوىا
ٱلسِّدْرَةَ,سدر,السدرة
زَاغَ,زاغ,زاغ
ٱلْبَصَرُ,بصر,البصر
رَأَىٰ,رىا,راىا
رَبِّهِ,ربه,ربه
أَفَرَءَيْتُمُ,فرء,افرءيتم
ٱللَّٰتَ,لات,اللات
وَٱلْعُزَّىٰ,عزى,والعزىا
وَمَنَوٰةَ,منو,ومنواة
ٱلثَّالِثَةَ,ثلث,الثالثة
أَلَكُمُ,لكم,الكم
ٱلْأُنثَىٰ,ثىا,الانثىا
قِسْمَةٌ,قسم,قسمة
ضِيزَىٰٓ,ضيزى,ضيزىا
أَسْمَآءٌ,سمء,اسماء
تَهْوَى,تهى,تهوى
رَّبِّهِمُ,ربهم,ربهم
تَمَنَّىٰ,منى,تمنىا
وَٱلْأُولَىٰ,ولى,والاولىا
مَّلَكٍ,ملك,ملك
وَيَرْضَىٰٓ,رضى,ويرضىا
لَيُسَمُّونَ,يسم,ليسمون
تَسْمِيَةَ,سمي,تسمية
مَبْلَغُهُم,بلغ,مبلغهم
بِمَنِ,بمن,بمن
وَيَجْزِىَ,جزى,ويجزى
بِٱلْحُسْنَى,حسنى,بالحسنى
ٱللَّمَمَ,لمم,اللمم
وَٰسِعُ,وسع,واسع
ٱلْمَغْفِرَةِ,غفر,المغفرة
أَجِنَّةٌ,اجن,اجنة
تُزَكُّوٓا۟,تزك,تزكوا
ٱتَّقَىٰٓ,تقى,اتقىا
وَأَعْطَىٰ,عطى,واعطىا
وَأَكْدَىٰٓ,كدى,واكدىا
أَعِندَهُۥ,عند,اعنده
يَرَىٰٓ,يرى,يرىا
يُنَبَّأْ,ينب,ينبا
صُحُفِ,صحف,صحف
وَفَّىٰٓ,وفى,وفىا
سَعْيَهُۥ,سعه,سعيه
يُرَىٰ,يرى,يرىا
يُجْزَىٰهُ,جزى,يجزىاه
ٱلْجَزَآءَ,جزء,الجزاء
ٱلْأَوْفَىٰ,وفى,الاوفىا
أَضْحَكَ,اضح,اضحك
وَأَبْكَىٰ,بكى,وابكىا
أَمَاتَ,امت,امات
وَأَحْيَا,واح,واحيا
ٱلزَّوْجَيْنِ,زوج,الزوجين
ٱلذَّكَرَ,ذكر,الذكر
تُمْنَىٰ,منى,تمنىا
وَأَقْنَىٰ,قنى,واقنىا
ٱلشِّعْرَىٰ,شعرى,الشعرىا
أَبْقَىٰ,بقى,ابقىا
وَأَطْغَىٰ,طغى,واطغىا
وَٱلْمُؤْتَفِكَةَ,وفك,والموتفكة
أَهْوَىٰ,اهى,اهوىا
فَغَشَّىٰهَا,غشى,فغشىاها
غَشَّىٰ,غشى,غشىا
ءَالَآءِ,ءالاء,ءالاء
تَتَمَارَىٰ,مرى,تتمارىا
ٱلنُّذُرِ,نذر,النذر
ٱلْأُولَىٰٓ,ولى,الاولىا
أَزِفَتِ,ازف,ازفت
ٱلْءَازِفَةُ,ءزف,الءازفة
كَاشِفَةٌ,كشف,كاشفة
أَفَمِنْ,افم,افمن
تَعْجَبُونَ,عجب,تعجبون
وَتَضْحَكُونَ,تضح,وتضحكون
تَبْكُونَ,تبك,تبكون
سَٰمِدُونَ,سمد,سامدون
فَٱسْجُدُوا۟,سجد,فاسجدوا
ٱقْتَرَبَتِ,قرب,اقتربت
وَٱنشَقَّ,نشق,وانشق
ٱلْقَمَرُ,قمر,القمر
يُعْرِضُوا۟,عرض,يعرضوا
وَيَقُولُوا۟,يقل,ويقولوا
مُّسْتَمِرٌّ,سمر,مستمر
مُّسْتَقِرٌّ,سقر,مستقر
ٱلْأَنۢبَآءِ,باء,الانباء
مُزْدَجَرٌ,زدجر,مزدجر
حِكْمَةٌۢ,حكم,حكمة
بَٰلِغَةٌ,بلغ,بالغة
نُّكُرٍ,نكر,نكر
خُشَّعًا,خشع,خشعا
يَخْرُجُونَ,خرج,يخرجون
جَرَادٌ,جرد,جراد
مُّنتَشِرٌ,نشر,منتشر
مُّهْطِعِينَ,هطع,مهطعين
عَسِرٌ,عسر,عسر
وَٱزْدُجِرَ,زدجر,وازدجر
مَغْلُوبٌ,غلب,مغلوب
فَٱنتَصِرْ,نصر,فانتصر
فَفَتَحْنَآ,فتح,ففتحنا
مُّنْهَمِرٍ,همر,منهمر
عُيُونًا,عيو,عيونا
فَٱلْتَقَى,لقى,فالتقى
قُدِرَ,قدر,قدر
وَحَمَلْنَٰهُ,حمل,وحملناه
أَلْوَٰحٍ,واح,الواح
وَدُسُرٍ,دسر,ودسر
كُفِرَ,كفر,كفر
تَّرَكْنَٰهَآ,ترك,تركناها
مُّدَّكِرٍ,دكر,مدكر
وَنُذُرِ,نذر,ونذر
يَسَّرْنَا,يسر,يسرنا
لِلذِّكْرِ,ذكر,للذكر
نَحْسٍ,نحس,نحس
مُّسْتَمِرٍّ,سمر,مستمر
تَنزِعُ,نزع,تنزع
أَعْجَازُ,عجز,اعجاز
نَخْلٍ,نخل,نخل
مُّنقَعِرٍ,قعر,منقعر
بِٱلنُّذُرِ,نذر,بالنذر
أَبَشَرًا,بشر,ابشرا
نَّتَّبِعُهُۥٓ,تبع,نتبعه
وَسُعُرٍ,سعر,وسعر
أَءُلْقِىَ,ءلقى,اءلقى
أَشِرٌ,اشر,اشر
سَيَعْلَمُونَ,علم,سيعلمون
ٱلْكَذَّابُ,كذب,الكذاب
ٱلْأَشِرُ,اشر,الاشر
مُرْسِلُوا۟,رسل,مرسلوا
ٱلنَّاقَةِ,نقة,الناقة
فَٱرْتَقِبْهُمْ,رقب,فارتقبهم
قِسْمَةٌۢ,قسم,قسمة
شِرْبٍ,شرب,شرب
مُّحْتَضَرٌ,حضر,محتضر
فَنَادَوْا۟,فند,فنادوا
صَاحِبَهُمْ,صحب,صاحبهم
فَتَعَاطَىٰ,عطى,فتعاطىا
فَعَقَرَ,عقر,فعقر
كَهَشِيمِ,كهشيم,كهشيم
ٱلْمُحْتَظِرِ,حظر,المحتظر
لُوطٍۭ,لوط,لوط
نَّجَّيْنَٰهُم,نجن,نجيناهم
بِسَحَرٍ,سحر,بسحر
أَنذَرَهُم,نذر,انذرهم
بَطْشَتَنَا,بطش,بطشتنا
فَتَمَارَوْا۟,تمر,فتماروا
رَٰوَدُوهُ,راودو,راودوه
ضَيْفِهِۦ,ضيف,ضيفه
فَطَمَسْنَآ,طمس,فطمسنا
صَبَّحَهُم,صبح,صبحهم
كُلِّهَا,كله,كلها
فَأَخَذْنَٰهُمْ,فخذ,فاخذناهم
أَخْذَ,اخذ,اخذ
عَزِيزٍ,عزز,عزيز
مُّقْتَدِرٍ,قدر,مقتدر
أَكُفَّارُكُمْ,كفر,اكفاركم
أُو۟لَٰٓئِكُمْ,ولي,اولايكم
ٱلزُّبُرِ,زبر,الزبر
مُّنتَصِرٌ,نصر,منتصر
سَيُهْزَمُ,هزم,سيهزم
ٱلْجَمْعُ,جمع,الجمع
وَيُوَلُّونَ,ويل,ويولون
ٱلدُّبُرَ,دبر,الدبر
مَوْعِدُهُمْ,وعد,موعدهم
أَدْهَىٰ,دهى,ادهىا
وَأَمَرُّ,ومر,وامر
سَقَرَ,سقر,سقر
أَمْرُنَآ,امر,امرنا
كَلَمْحٍۭ,كلمح,كلمح
بِٱلْبَصَرِ,بصر,بالبصر
أَهْلَكْنَآ,اهل,اهلكنا
أَشْيَاعَكُمْ,شيع,اشياعكم
صَغِيرٍ,صغر,صغير
وَكَبِيرٍ,كبر,وكبير
مُّسْتَطَرٌ,سطر,مستطر
وَنَهَرٍ,نهر,ونهر
مَقْعَدِ,قعد,مقعد
مَلِيكٍ,ليك,مليك
مُّقْتَدِرٍۭ,قدر,مقتدر
عَلَّمَ,علم,علم
ٱلْبَيَانَ,بين,البيان
بِحُسْبَانٍ,حسب,بحسبان
وَٱلنَّجْمُ,نجم,والنجم
يَسْجُدَانِ,سجد,يسجدان
رَفَعَهَا,رفع,رفعها
وَوَضَعَ,وضع,ووضع
ٱلْمِيزَانَ,ميز,الميزان
ٱلْمِيزَانِ,ميز,الميزان
ٱلْوَزْنَ,وزن,الوزن
تُخْسِرُوا۟,خسر,تخسروا
وَضَعَهَا,وضع,وضعها
لِلْأَنَامِ,انم,للانام
وَٱلنَّخْلُ,نخل,والنخل
ذَاتُ,ذات,ذات
ٱلْأَكْمَامِ,كمم,الاكمام
وَٱلْحَبُّ,لحب,والحب
ٱلْعَصْفِ,عصف,العصف
وَٱلرَّيْحَانُ,ريح,والريحان
رَبِّكُمَا,ربك,ربكما
تُكَذِّبَانِ,كذب,تكذبان
كَٱلْفَخَّارِ,فخر,كالفخار
ٱلْجَآنَّ,جان,الجان
مَّارِجٍ,ارج,مارج
ٱلْمَغْرِبَيْنِ,غرب,المغربين
يَلْتَقِيَانِ,لقي,يلتقيان
يَبْغِيَانِ,يبغ,يبغيان
ٱللُّؤْلُؤُ,ولو,اللولو
وَٱلْمَرْجَانُ,مرج,والمرجان
ٱلْمُنشَـَٔاتُ,نشـ,المنشـات
فَانٍ,فان,فان
وَيَبْقَىٰ,بقى,ويبقىا
ٱلْجَلَٰلِ,جلل,الجلال
وَٱلْإِكْرَامِ,كرم,والاكرام
يَسْـَٔلُهُۥ,سـل,يسـله
سَنَفْرُغُ,فرغ,سنفرغ
ٱلثَّقَلَانِ,ثقل,الثقلان
ٱسْتَطَعْتُمْ,سطع,استطعتم
تَنفُذُوا۟,نفذ,تنفذوا
أَقْطَارِ,قطر,اقطار
فَٱنفُذُوا۟,نفذ,فانفذوا
تَنفُذُونَ,نفذ,تنفذون
يُرْسَلُ,رسل,يرسل
عَلَيْكُمَا,علك,عليكما
شُوَاظٌ,شوظ,شواظ
وَنُحَاسٌ,نحس,ونحاس
تَنتَصِرَانِ,نصر,تنتصران
ٱنشَقَّتِ,شقت,انشقت
وَرْدَةً,ورد,وردة
كَٱلدِّهَانِ,دهن,كالدهان
ذَنۢبِهِۦٓ,ذنب,ذنبه
إِنسٌ,انس,انس
يُعْرَفُ,عرف,يعرف
فَيُؤْخَذُ,وخذ,فيوخذ
بِٱلنَّوَٰصِى,نصى,بالنواصى
وَٱلْأَقْدَامِ,قدم,والاقدام
يَطُوفُونَ,يطف,يطوفون
ءَانٍ,ءان,ءان
وَلِمَنْ,ولم,ولمن
مَقَامَ,قام,مقام
ذَوَاتَآ,ذتا,ذواتا
أَفْنَانٍ,افن,افنان
عَيْنَانِ,عين,عينان
تَجْرِيَانِ,تجر,تجريان
زَوْجَانِ,زوج,زوجان
فُرُشٍۭ,فرش,فرش
بَطَآئِنُهَا,بطي,بطاينها
إِسْتَبْرَقٍ,برق,استبرق
وَجَنَى,جنى,وجنى
دَانٍ,دان,دان
يَطْمِثْهُنَّ,طمث,يطمثهن
ٱلْيَاقُوتُ,يقت,الياقوت
ٱلْإِحْسَٰنِ,احس,الاحسان
ٱلْإِحْسَٰنُ,احس,الاحسان
مُدْهَآمَّتَانِ,دهم,مدهامتان
نَضَّاخَتَانِ,نضخ,نضاختان
وَنَخْلٌ,نخل,ونخل
وَرُمَّانٌ,ورم,ورمان
خَيْرَٰتٌ,خير,خيرات
حِسَانٌ,حسن,حسان
حُورٌ,حور,حور
مَّقْصُورَٰتٌ,قصر,مقصورات
ٱلْخِيَامِ,خيم,الخيام
رَفْرَفٍ,رفرف,رفرف
وَعَبْقَرِىٍّ,عبقرى,وعبقرى
حِسَانٍ,حسن,حسان
تَبَٰرَكَ,برك,تبارك
وَقَعَتِ,وقع,وقعت
ٱلْوَاقِعَةُ,وقع,الواقعة
لِوَقْعَتِهَا,وقع,لوقعتها
كَاذِبَةٌ,كذب,كاذبة
خَافِضَةٌ,خفض,خافضة
رَّافِعَةٌ,رفع,رافعة
رُجَّتِ,رجت,رجت
رَجًّا,رجا,رجا
وَبُسَّتِ,وبس,وبست
بَسًّا,بسا,بسا
مُّنۢبَثًّا,بثا,منبثا
ثَلَٰثَةً,ثلث,ثلاثة
فَأَصْحَٰبُ,صحب,فاصحاب
ٱلْمَيْمَنَةِ,يمن,الميمنة
ٱلْمَشْـَٔمَةِ,شـم,المشـمة
ٱلسَّٰبِقُونَ,سبق,السابقون
ثُلَّةٌ,ثلة,ثلة
مَّوْضُونَةٍ,وضن,موضونة
مُتَقَٰبِلِينَ,قابل,متقابلين
يَطُوفُ,يطف,يطوف
وِلْدَٰنٌ,ولد,ولدان
مُّخَلَّدُونَ,خلد,مخلدون
بِأَكْوَابٍ,كوب,باكواب
وَأَبَارِيقَ,ارق,واباريق
وَكَأْسٍ,وكس,وكاس
مَّعِينٍ,عين,معين
يُصَدَّعُونَ,صدع,يصدعون
يُنزِفُونَ,نزف,ينزفون
وَفَٰكِهَةٍ,وفك,وفاكهة
يَتَخَيَّرُونَ,تخر,يتخيرون
وَلَحْمِ,لحم,ولحم
طَيْرٍ,طير,طير
وَحُورٌ,وحر,وحور
كَأَمْثَٰلِ,كامثال,كامثال
ٱللُّؤْلُؤِ,ولو,اللولو
ٱلْمَكْنُونِ,مكن,المكنون
تَأْثِيمًا,تثي,تاثيما
مَّخْضُودٍ,خضد,مخضود
وَطَلْحٍ,طلح,وطلح
وَظِلٍّ,وظل,وظل
مَّمْدُودٍ,مدد,ممدود
وَمَآءٍ,ومء,وماء
مَّسْكُوبٍ,سكب,مسكوب
مَقْطُوعَةٍ,قطع,مقطوعة
مَمْنُوعَةٍ,منع,ممنوعة
وَفُرُشٍ,فرش,وفرش
مَّرْفُوعَةٍ,رفع,مرفوعة
أَنشَأْنَٰهُنَّ,شان,انشاناهن
إِنشَآءً,شاء,انشاء
فَجَعَلْنَٰهُنَّ,جعل,فجعلناهن
أَبْكَارًا,بكر,ابكارا
عُرُبًا,عرب,عربا
أَتْرَابًا,ترب,اترابا
لِّأَصْحَٰبِ,صحب,لاصحاب
وَثُلَّةٌ,وثل,وثلة
سَمُومٍ,سمم,سموم
وَحَمِيمٍ,حمم,وحميم
يَحْمُومٍ,حمم,يحموم
بَارِدٍ,برد,بارد
مُتْرَفِينَ,ترف,مترفين
يُصِرُّونَ,يصر,يصرون
ٱلْحِنثِ,حنث,الحنث
أَئِذَا,ايذ,ايذا
وَٱلْءَاخِرِينَ,ءخر,والءاخرين
لَمَجْمُوعُونَ,جمع,لمجموعون
مِيقَٰتِ,ميق,ميقات
ٱلْمُكَذِّبُونَ,كذب,المكذبون
شَجَرٍ,شجر,شجر
زَقُّومٍ,زقم,زقوم
فَشَٰرِبُونَ,شرب,فشاربون
شُرْبَ,شرب,شرب
ٱلْهِيمِ,هيم,الهيم
نُزُلُهُمْ,نزل,نزلهم
تُصَدِّقُونَ,صدق,تصدقون
تُمْنُونَ,تمن,تمنون
تَخْلُقُونَهُۥٓ,خلقو,تخلقونه
قَدَّرْنَا,قدر,قدرنا
بِمَسْبُوقِينَ,سبق,بمسبوقين
نُّبَدِّلَ,بدل,نبدل
أَمْثَٰلَكُمْ,مثل,امثالكم
وَنُنشِئَكُمْ,ننش,وننشيكم
تَحْرُثُونَ,حرث,تحرثون
تَزْرَعُونَهُۥٓ,زرعو,تزرعونه
ٱلزَّٰرِعُونَ,زرع,الزارعون
لَجَعَلْنَٰهُ,جعل,لجعلناه
فَظَلْتُمْ,فظل,فظلتم
تَفَكَّهُونَ,تفك,تفكهون
لَمُغْرَمُونَ,غرم,لمغرمون
مَحْرُومُونَ,حرم,محرومون
أَنزَلْتُمُوهُ,انزلتموه,انزلتموه
ٱلْمُزْنِ,مزن,المزن
ٱلْمُنزِلُونَ,نزل,المنزلون
أُجَاجًا,ججا,اجاجا
تُورُونَ,تور,تورون
أَنشَأْتُمْ,انش,انشاتم
شَجَرَتَهَآ,شجر,شجرتها
ٱلْمُنشِـُٔونَ,نشـ,المنشـون
لِّلْمُقْوِينَ,مقو,للمقوين
بِٱسْمِ,بسم,باسم
أُقْسِمُ,قسم,اقسم
بِمَوَٰقِعِ,وقع,بمواقع
لَقَسَمٌ,قسم,لقسم
لَقُرْءَانٌ,قرء,لقرءان
مَّكْنُونٍ,مكن,مكنون
يَمَسُّهُۥٓ,يمس,يمسه
ٱلْمُطَهَّرُونَ,طهر,المطهرون
أَفَبِهَٰذَا,بهذ,افبهاذا
مُّدْهِنُونَ,دهن,مدهنون
رِزْقَكُمْ,رزق,رزقكم
بَلَغَتِ,بلغ,بلغت
ٱلْحُلْقُومَ,حلقوم,الحلقوم
حِينَئِذٍ,حينيذ,حينيذ
مَدِينِينَ,دين,مدينين
تَرْجِعُونَهَآ,رجعو,ترجعونها
فَأَمَّآ,فما,فاما
فَرَوْحٌ,فرح,فروح
وَرَيْحَانٌ,ورح,وريحان
وَجَنَّتُ,وجن,وجنت
نَعِيمٍ,نعم,نعيم
وَأَمَّآ,وما,واما
فَسَلَٰمٌ,سلم,فسلام
فَنُزُلٌ,نزل,فنزل
وَتَصْلِيَةُ,تصل,وتصلية
جَحِيمٍ,جحم,جحيم
حَقُّ,حق,حق
ٱلْيَقِينِ,يقن,اليقين
سَبَّحَ,سبح,سبح
