word,root
ٱلْخُرْطُومِ,خرطم,الخرطوم
بَلَوْنَٰهُمْ,بلو,بلوناهم
بَلَوْنَآ,بلو,بلونا
لَيَصْرِمُنَّهَا,صرم,ليصرمنها
يَسْتَثْنُونَ,ثني,يستثنون
فَطَافَ,طفف,فطاف
طَآئِفٌ,طايف,طايف
فَأَصْبَحَتْ,فاصبحت,فاصبحت
كَٱلصَّرِيمِ,صرم,كالصريم
فَتَنَادَوْا۟,ندو,فتنادوا
ٱغْدُوا۟,غدو,اغدوا
حَرْثِكُمْ,حرث,حرثكم
صَٰرِمِينَ,صرم,صارمين
فَٱنطَلَقُوا۟,طلق,فانطلقوا
يَدْخُلَنَّهَا,دخل,يدخلنها
مِّسْكِينٌ,مسك,مسكين
وَغَدَوْا۟,غدو,وغدوا
حَرْدٍ,حرد,حرد
قَٰدِرِينَ,قدر,قادرين
رَأَوْهَا,راوها,راوها
لَضَآلُّونَ,ضلل,لضالون
أَوْسَطُهُمْ,اوسطهم,اوسطهم
تُسَبِّحُونَ,سبح,تسبحون
يَتَلَٰوَمُونَ,لوم,يتلاومون
رَبُّنَآ,ربب,ربنا
يُبْدِلَنَا,بدل,يبدلنا
أَفَنَجْعَلُ,افنجعل,افنجعل
كَٱلْمُجْرِمِينَ,جرم,كالمجرمين
تَخَيَّرُونَ,خير,تخيرون
أَيْمَٰنٌ,ايمان,ايمان
سَلْهُمْ,سلل,سلهم
أَيُّهُم,يهم,ايهم
يُكْشَفُ,كشف,يكشف
سَاقٍ,سقق,ساق
وَيُدْعَوْنَ,دعع,ويدعون
تَرْهَقُهُمْ,رهق,ترهقهم
سَٰلِمُونَ,سلم,سالمون
فَذَرْنِى,فذرنى,فذرنى
كَصَاحِبِ,صحب,كصاحب
ٱلْحُوتِ,حوت,الحوت
مَكْظُومٌ,كظم,مكظوم
تَدَٰرَكَهُۥ,درك,تداركه
لَنُبِذَ,نبذ,لنبذ
مَذْمُومٌ,ذمم,مذموم
فَٱجْتَبَٰهُ,جبه,فاجتباه
لَيُزْلِقُونَكَ,زلق,ليزلقونك
بِأَبْصَٰرِهِمْ,بابصارهم,بابصارهم
ٱلْحَآقَّةُ,حقق,الحاقة
أَدْرَىٰكَ,ادرىاك,ادرىاك
وَعَادٌۢ,وعاد,وعاد
بِٱلْقَارِعَةِ,قرع,بالقارعة
فَأُهْلِكُوا۟,هلك,فاهلكوا
بِٱلطَّاغِيَةِ,طغي,بالطاغية
صَرْصَرٍ,صرصر,صرصر
عَاتِيَةٍ,عتي,عاتية
وَثَمَٰنِيَةَ,وثمانية,وثمانية
حُسُومًا,حسم,حسوما
صَرْعَىٰ,صرعىا,صرعىا
خَاوِيَةٍ,خوي,خاوية
بَاقِيَةٍ,بقي,باقية
قَبْلَهُۥ,قبل,قبله
وَٱلْمُؤْتَفِكَٰتُ,والموتفكات,والموتفكات
بِٱلْخَاطِئَةِ,خطو,بالخاطية
فَعَصَوْا۟,عصو,فعصوا
أَخْذَةً,اخذة,اخذة
رَّابِيَةً,رابية,رابية
طَغَا,طغو,طغا
حَمَلْنَٰكُمْ,حمل,حملناكم
ٱلْجَارِيَةِ,جري,الجارية
لِنَجْعَلَهَا,جعل,لنجعلها
وَتَعِيَهَآ,تعي,وتعيها
وَٰعِيَةٌ,وعي,واعية
نَفْخَةٌ,نفخ,نفخة
وَحُمِلَتِ,حمل,وحملت
فَدُكَّتَا,دكك,فدكتا
دَكَّةً,دكك,دكة
وَٱنشَقَّتِ,شقق,وانشقت
وَاهِيَةٌ,وهي,واهية
وَٱلْمَلَكُ,ملك,والملك
أَرْجَآئِهَا,ارجايها,ارجايها
وَيَحْمِلُ,حمل,ويحمل
عَرْشَ,عرش,عرش
ثَمَٰنِيَةٌ,ثمانية,ثمانية
تُعْرَضُونَ,عرض,تعرضون
تَخْفَىٰ,خفي,تخفىا
خَافِيَةٌ,خفي,خافية
هَآؤُمُ,هاوم,هاوم
ٱقْرَءُوا۟,اقرءوا,اقرءوا
كِتَٰبِيَهْ,كتب,كتابيه
ظَنَنتُ,ظنن,ظننت
مُلَٰقٍ,ليق,ملاق
حِسَابِيَهْ,حسب,حسابيه
عِيشَةٍ,عيش,عيشة
رَّاضِيَةٍ,راضية,راضية
جَنَّةٍ,جنن,جنة
عَالِيَةٍ,علو,عالية
قُطُوفُهَا,قطف,قطوفها
أَسْلَفْتُمْ,اسلفتم,اسلفتم
ٱلْأَيَّامِ,الايام,الايام
ٱلْخَالِيَةِ,خلي,الخالية
بِشِمَالِهِۦ,شمل,بشماله
أُوتَ,اوت,اوت
أَدْرِ,دري,ادر
يَٰلَيْتَهَا,ياليتها,ياليتها
كَانَتِ,كنت,كانت
ٱلْقَاضِيَةَ,قضي,القاضية
مَالِيَهْ,مول,ماليه
سُلْطَٰنِيَهْ,سلطن,سلطانيه
فَغُلُّوهُ,غلو,فغلوه
ٱلْجَحِيمَ,جحم,الجحيم
صَلُّوهُ,صلو,صلوه
سِلْسِلَةٍ,سلسل,سلسلة
ذَرْعُهَا,ذرع,ذرعها
سَبْعُونَ,سبعون,سبعون
ذِرَاعًا,ذرع,ذراعا
فَٱسْلُكُوهُ,سلك,فاسلكوه
يَحُضُّ,حضض,يحض
طَعَامِ,طعم,طعام
ٱلْمِسْكِينِ,مسك,المسكين
غِسْلِينٍ,غسل,غسلين
يَأْكُلُهُۥٓ,ياكله,ياكله
ٱلْخَٰطِـُٔونَ,خطط,الخاطـون
لَقَوْلُ,قول,لقول
رَسُولٍ,رسل,رسول
بِقَوْلِ,قول,بقول
شَاعِرٍ,شعر,شاعر
كَاهِنٍ,كهن,كاهن
تَقَوَّلَ,قول,تقول
ٱلْأَقَاوِيلِ,الاقاويل,الاقاويل
لَأَخَذْنَا,لاخذنا,لاخذنا
لَقَطَعْنَا,قطع,لقطعنا
ٱلْوَتِينَ,الوتين,الوتين
حَٰجِزِينَ,حجز,حاجزين
لَتَذْكِرَةٌ,ذكر,لتذكرة
لَنَعْلَمُ,علم,لنعلم
مُّكَذِّبِينَ,كذب,مكذبين
لَحَسْرَةٌ,حسر,لحسرة
لَحَقُّ,حقق,لحق
سَأَلَ,سلل,سال
سَآئِلٌۢ,سايل,سايل
وَاقِعٍ,وقع,واقع
دَافِعٌ,دافع,دافع
ٱلْمَعَارِجِ,المعارج,المعارج
تَعْرُجُ,عرج,تعرج
وَٱلرُّوحُ,روح,والروح
مِقْدَارُهُۥ,قدر,مقداره
يَرَوْنَهُۥ,روي,يرونه
وَنَرَىٰهُ,ونرىاه,ونرىاه
وَتَكُونُ,كون,وتكون
كَٱلْعِهْنِ,عهن,كالعهن
يَسْـَٔلُ,وسل,يسـل
يُبَصَّرُونَهُمْ,بصر,يبصرونهم
ٱلْمُجْرِمُ,جرم,المجرم
يَفْتَدِى,فدي,يفتدى
يَوْمِئِذٍۭ,يوميذ,يوميذ
بِبَنِيهِ,بنن,ببنيه
وَصَٰحِبَتِهِۦ,صحب,وصاحبته
وَفَصِيلَتِهِ,فصل,وفصيلته
تُـْٔوِيهِ,تـويه,تـويه
يُنجِيهِ,نجو,ينجيه
لَظَىٰ,لظىا,لظىا
نَزَّاعَةً,نزع,نزاعة
لِّلشَّوَىٰ,للشوىا,للشوىا
أَدْبَرَ,دبر,ادبر
وَجَمَعَ,جمع,وجمع
فَأَوْعَىٰٓ,فاوعىا,فاوعىا
هَلُوعًا,هلع,هلوعا
جَزُوعًا,جزع,جزوعا
مَنُوعًا,نوع,منوعا
ٱلْمُصَلِّينَ,مصل,المصلين
دَآئِمُونَ,دايمون,دايمون
يُصَدِّقُونَ,صدق,يصدقون
مَأْمُونٍ,مامون,مامون
بِشَهَٰدَٰتِهِمْ,شهد,بشهاداتهم
قَآئِمُونَ,قايمون,قايمون
قِبَلَكَ,قبل,قبلك
عِزِينَ,عزي,عزين
أَيَطْمَعُ,ايطمع,ايطمع
يُدْخَلَ,دخل,يدخل
جَنَّةَ,جنن,جنة
وَٱلْمَغَٰرِبِ,والمغارب,والمغارب
نُصُبٍ,نصب,نصب
يُوفِضُونَ,وفض,يوفضون
ٱلْيَوْمُ,يوم,اليوم
أَنذِرْ,نذر,انذر
وَيُؤَخِّرْكُمْ,ويوخركم,ويوخركم
يُؤَخَّرُ,يوخر,يوخر
دَعَوْتُ,دعو,دعوت
وَنَهَارًا,نهر,ونهارا
يَزِدْهُمْ,زود,يزدهم
دُعَآءِىٓ,دعاءى,دعاءى
دَعَوْتُهُمْ,دعو,دعوتهم
لِتَغْفِرَ,غفر,لتغفر
جَعَلُوٓا۟,جعل,جعلوا
وَٱسْتَغْشَوْا۟,غشش,واستغشوا
وَأَصَرُّوا۟,صرو,واصروا
جِهَارًا,جهر,جهارا
أَعْلَنتُ,اعلنت,اعلنت
وَأَسْرَرْتُ,واسررت,واسررت
إِسْرَارًا,اسرارا,اسرارا
فَقُلْتُ,قلت,فقلت
غَفَّارًا,غفر,غفارا
وَيُمْدِدْكُم,مدد,ويمددكم
تَرْجُونَ,رجو,ترجون
وَقَارًا,وقر,وقارا
أَطْوَارًا,اطوارا,اطوارا
سِرَاجًا,سرج,سراجا
أَنۢبَتَكُم,انبتكم,انبتكم
يُعِيدُكُمْ,عود,يعيدكم
وَيُخْرِجُكُمْ,خرج,ويخرجكم
إِخْرَاجًا,خرج,اخراجا
بِسَاطًا,بسط,بساطا
لِّتَسْلُكُوا۟,سلك,لتسلكوا
عَصَوْنِى,عصونى,عصونى
يَزِدْهُ,زود,يزده
مَالُهُۥ,مول,ماله
وَوَلَدُهُۥٓ,ولد,وولده
كُبَّارًا,كبر,كبارا
تَذَرُنَّ,ذرر,تذرن
وَدًّا,ودا,ودا
سُوَاعًا,سوع,سواعا
يَغُوثَ,يغوث,يغوث
وَيَعُوقَ,عوق,ويعوق
وَنَسْرًا,نسر,ونسرا
أَضَلُّوا۟,اضلوا,اضلوا
تَزِدِ,زود,تزد
خَطِيٓـَٰٔتِهِمْ,خطط,خطيـاتهم
أُغْرِقُوا۟,غرق,اغرقوا
فَأُدْخِلُوا۟,دخل,فادخلوا
أَنصَارًا,صير,انصارا
تَذَرْ,ذرو,تذر
دَيَّارًا,ديارا,ديارا
تَذَرْهُمْ,وذر,تذرهم
يُضِلُّوا۟,ضلل,يضلوا
يَلِدُوٓا۟,لدي,يلدوا
فَاجِرًا,فجر,فاجرا
كَفَّارًا,كفر,كفارا
تَبَارًۢا,تبر,تبارا
ٱسْتَمَعَ,سمع,استمع
نَفَرٌ,نفر,نفر
بِرَبِّنَآ,ربب,بربنا
جَدُّ,جدد,جد
صَٰحِبَةً,صحب,صاحبة
سَفِيهُنَا,سفه,سفيهنا
وَأَنَّا,وانا,وانا
ظَنَنَّآ,ظنن,ظننا
يَعُوذُونَ,عوذ,يعوذون
بِرِجَالٍ,رجل,برجال
فَزَادُوهُمْ,زدو,فزادوهم
رَهَقًا,رهق,رهقا
ظَنُّوا۟,ظنن,ظنوا
لَمَسْنَا,مسس,لمسنا
فَوَجَدْنَٰهَا,وجد,فوجدناها
مُلِئَتْ,ليت,مليت
حَرَسًا,حرس,حرسا
وَشُهُبًا,شهب,وشهبا
نَقْعُدُ,قعد,نقعد
لِلسَّمْعِ,سمع,للسمع
يَسْتَمِعِ,سمع,يستمع
ٱلْءَانَ,الءان,الءان
شِهَابًا,شهب,شهابا
رَّصَدًا,رصد,رصدا
نَدْرِىٓ,دري,ندرى
أَشَرٌّ,شري,اشر
أُرِيدَ,اريد,اريد
وَمِنَّا,منن,ومنا
قِدَدًا,قدد,قددا
نُّعْجِزَ,عجز,نعجز
نُّعْجِزَهُۥ,عجز,نعجزه
هَرَبًا,هرب,هربا
بِرَبِّهِۦ,ربب,بربه
بَخْسًا,بخس,بخسا
ٱلْمُسْلِمُونَ,سلم,المسلمون
ٱلْقَٰسِطُونَ,قسط,القاسطون
تَحَرَّوْا۟,حري,تحروا
حَطَبًا,حطب,حطبا
وَأَلَّوِ,ولي,والو
ٱلطَّرِيقَةِ,طرق,الطريقة
لَأَسْقَيْنَٰهُم,لاسقيناهم,لاسقيناهم
مَّآءً,مءو,ماء
غَدَقًا,غدق,غدقا
لِّنَفْتِنَهُمْ,نوف,لنفتنهم
يُعْرِضْ,عرض,يعرض
يَسْلُكْهُ,سلك,يسلكه
صَعَدًا,صعد,صعدا
ٱلْمَسَٰجِدَ,سجد,المساجد
قَامَ,قمم,قام
يَدْعُوهُ,يدع,يدعوه
يَكُونُونَ,كون,يكونون
لِبَدًا,لبد,لبدا
يُجِيرَنِى,يجيرنى,يجيرنى
وَلَنْ,لين,ولن
أَجِدَ,جدي,اجد
بَلَٰغًا,بلغ,بلاغا
وَرِسَٰلَٰتِهِۦ,رسل,ورسالاته
أَضْعَفُ,ضعف,اضعف
نَاصِرًا,نصر,ناصرا
وَأَقَلُّ,وقل,واقل
يُظْهِرُ,ظهر,يظهر
غَيْبِهِۦٓ,غيب,غيبه
يَسْلُكُ,سلك,يسلك
رَصَدًا,رصد,رصدا
لِّيَعْلَمَ,علم,ليعلم
أَبْلَغُوا۟,بلغ,ابلغوا
وَأَحَاطَ,واحاط,واحاط
وَأَحْصَىٰ,واحصىا,واحصىا
عَدَدًۢا,عدد,عددا
ٱلْمُزَّمِّلُ,زمل,المزمل
قُمِ,قمم,قم
نِّصْفَهُۥٓ,نصف,نصفه
ٱنقُصْ,قيص,انقص
زِدْ,زود,زد
وَرَتِّلِ,رتل,ورتل
ثَقِيلًا,ثقل,ثقيلا
نَاشِئَةَ,نشو,ناشية
وَطْـًٔا,وطط,وطـا
سَبْحًا,سبح,سبحا
طَوِيلًا,طول,طويلا
وَٱذْكُرِ,ذكر,واذكر
وَتَبَتَّلْ,بتل,وتبتل
تَبْتِيلًا,بتل,تبتيلا
فَٱتَّخِذْهُ,تخذ,فاتخذه
وَٱهْجُرْهُمْ,هجر,واهجرهم
هَجْرًا,هجر,هجرا
وَذَرْنِى,وذرنى,وذرنى
وَٱلْمُكَذِّبِينَ,كذب,والمكذبين
ٱلنَّعْمَةِ,نعم,النعمة
وَمَهِّلْهُمْ,مهل,ومهلهم
لَدَيْنَآ,دين,لدينا
أَنكَالًا,كول,انكالا
وَجَحِيمًا,جحم,وجحيما
وَطَعَامًا,طعم,وطعاما
غُصَّةٍ,غصص,غصة
وَعَذَابًا,عذب,وعذابا
تَرْجُفُ,رجف,ترجف
كَثِيبًا,كثب,كثيبا
مَّهِيلًا,هيل,مهيلا
فَعَصَىٰ,فعصىا,فعصىا
أَخْذًا,اخذا,اخذا
وَبِيلًا,وبل,وبيلا
ٱلْوِلْدَٰنَ,ولد,الولدان
شِيبًا,شيب,شيبا
مُنفَطِرٌۢ,فطر,منفطر
تَذْكِرَةٌ,ذكر,تذكرة
ثُلُثَىِ,ثلثى,ثلثى
وَنِصْفَهُۥ,نصف,ونصفه
وَثُلُثَهُۥ,ثلث,وثلثه
يُقَدِّرُ,قدر,يقدر
تُحْصُوهُ,حصو,تحصوه
فَٱقْرَءُوا۟,فاقرءوا,فاقرءوا
تَيَسَّرَ,يسر,تيسر
سَيَكُونُ,كوي,سيكون
مَّرْضَىٰ,مرضىا,مرضىا
وَأَقْرِضُوا۟,قرض,واقرضوا
وَأَعْظَمَ,عظم,واعظم
ٱلْمُدَّثِّرُ,دثر,المدثر
قُمْ,قمم,قم
فَأَنذِرْ,نذر,فانذر
وَرَبَّكَ,ربب,وربك
فَكَبِّرْ,كبر,فكبر
وَثِيَابَكَ,ثوب,وثيابك
فَطَهِّرْ,طهر,فطهر
وَٱلرُّجْزَ,رجز,والرجز
فَٱهْجُرْ,هجر,فاهجر
تَمْنُن,منن,تمنن
تَسْتَكْثِرُ,كثر,تستكثر
وَلِرَبِّكَ,ربب,ولربك
نُقِرَ,نقر,نقر
ٱلنَّاقُورِ,نقر,الناقور
عَسِيرٌ,عسير,عسير
يَسِيرٍ,يسر,يسير
ذَرْنِى,ذرنى,ذرنى
وَحِيدًا,وحد,وحيدا
وَجَعَلْتُ,جعل,وجعلت
مَّمْدُودًا,مدد,ممدودا
وَمَهَّدتُّ,مهد,ومهدت
تَمْهِيدًا,مهد,تمهيدا
يَطْمَعُ,طمع,يطمع
أَزِيدَ,ازيد,ازيد
لِءَايَٰتِنَا,لءاياتنا,لءاياتنا
عَنِيدًا,عنيدا,عنيدا
سَأُرْهِقُهُۥ,سارهقه,سارهقه
صَعُودًا,صعد,صعودا
فَكَّرَ,فكر,فكر
فَقُتِلَ,قتل,فقتل
قَدَّرَ,قدر,قدر
عَبَسَ,عبس,عبس
وَبَسَرَ,بسر,وبسر
يُؤْثَرُ,وثر,يوثر
سَأُصْلِيهِ,ساصليه,ساصليه
سَقَرُ,سقر,سقر
تُبْقِى,بقي,تبقى
لَوَّاحَةٌ,لوح,لواحة
لِّلْبَشَرِ,بشر,للبشر
تِسْعَةَ,تسع,تسعة
جَعَلْنَآ,جعل,جعلنا
عِدَّتَهُمْ,عدد,عدتهم
لِيَسْتَيْقِنَ,يقن,ليستيقن
وَيَزْدَادَ,ويزداد,ويزداد
يَرْتَابَ,ريب,يرتاب
وَلِيَقُولَ,قول,وليقول
جُنُودَ,جند,جنود
لِلْبَشَرِ,بشر,للبشر
وَٱلْقَمَرِ,قمر,والقمر
وَٱلَّيْلِ,يلل,واليل
وَٱلصُّبْحِ,صبح,والصبح
أَسْفَرَ,سفر,اسفر
لَإِحْدَى,لاحدى,لاحدى
ٱلْكُبَرِ,كبر,الكبر
يَتَقَدَّمَ,قدم,يتقدم
يَتَأَخَّرَ,يتاخر,يتاخر
رَهِينَةٌ,رهن,رهينة
سَلَكَكُمْ,سلك,سلككم
نَكُ,ونك,نك
نُطْعِمُ,طعم,نطعم
ٱلْمِسْكِينَ,مسك,المسكين
ٱلْخَآئِضِينَ,الخايضين,الخايضين
نُكَذِّبُ,كذب,نكذب
أَتَىٰنَا,اتىانا,اتىانا
تَنفَعُهُمْ,نفع,تنفعهم
شَفَٰعَةُ,شفع,شفاعة
ٱلشَّٰفِعِينَ,شفع,الشافعين
ٱلتَّذْكِرَةِ,ذكر,التذكرة
حُمُرٌ,حمر,حمر
مُّسْتَنفِرَةٌ,نفر,مستنفرة
فَرَّتْ,فرت,فرت
قَسْوَرَةٍۭ,قسورة,قسورة
يُؤْتَىٰ,يوتىا,يوتىا
صُحُفًا,صحف,صحفا
مُّنَشَّرَةً,نشر,منشرة
ذَكَرَهُۥ,ذكر,ذكره
وَأَهْلُ,وهل,واهل
ٱللَّوَّامَةِ,لوم,اللوامة
أَيَحْسَبُ,ايحسب,ايحسب
نَّجْمَعَ,جمع,نجمع
عِظَامَهُۥ,عظم,عظامه
نُّسَوِّىَ,سوو,نسوى
بَنَانَهُۥ,بنن,بنانه
لِيَفْجُرَ,فجر,ليفجر
أَمَامَهُۥ,امامه,امامه
بَرِقَ,برق,برق
وَخَسَفَ,خسف,وخسف
وَجُمِعَ,جمع,وجمع
ٱلْمَفَرُّ,فرر,المفر
وَزَرَ,وزر,وزر
ٱلْمُسْتَقَرُّ,قرر,المستقر
يُنَبَّؤُا۟,نبب,ينبوا
وَأَخَّرَ,واخر,واخر
بَصِيرَةٌ,بصر,بصيرة
مَعَاذِيرَهُۥ,عذر,معاذيره
تُحَرِّكْ,حرك,تحرك
لِسَانَكَ,لسن,لسانك
لِتَعْجَلَ,عجل,لتعجل
جَمْعَهُۥ,جمع,جمعه
وَقُرْءَانَهُۥ,وقرءانه,وقرءانه
قَرَأْنَٰهُ,قرن,قراناه
فَٱتَّبِعْ,تبع,فاتبع
قُرْءَانَهُۥ,قرءانه,قرءانه
بَيَانَهُۥ,بين,بيانه
نَّاضِرَةٌ,ناضرة,ناضرة
نَاظِرَةٌ,ناظرة,ناظرة
وَوُجُوهٌ,وجه,ووجوه
بَاسِرَةٌ,بسر,باسرة
تَظُنُّ,ظنن,تظن
يُفْعَلَ,فعل,يفعل
فَاقِرَةٌ,فقر,فاقرة
ٱلتَّرَاقِىَ,التراقى,التراقى
رَاقٍ,رقق,راق
ٱلْفِرَاقُ,فرق,الفراق
وَٱلْتَفَّتِ,لفف,والتفت
ٱلسَّاقُ,سقق,الساق
بِٱلسَّاقِ,سقق,بالساق
ٱلْمَسَاقُ,سوق,المساق
صَلَّىٰ,صلىا,صلىا
يَتَمَطَّىٰٓ,يتمطىا,يتمطىا
فَأَوْلَىٰٓ,فاولىا,فاولىا
يُتْرَكَ,ترك,يترك
سُدًى,سدى,سدى
مَّنِىٍّ,منى,منى
يُمْنَىٰ,يمنىا,يمنىا
فَخَلَقَ,خلق,فخلق
فَسَوَّىٰ,فسوىا,فسوىا
وَٱلْأُنثَىٰٓ,والانثىا,والانثىا
حِينٌ,حين,حين
ٱلدَّهْرِ,دهر,الدهر
مَّذْكُورًا,ذكر,مذكورا
أَمْشَاجٍ,امشاج,امشاج
نَّبْتَلِيهِ,بلو,نبتليه
هَدَيْنَٰهُ,هدي,هديناه
سَلَٰسِلَا۟,سلاسلا,سلاسلا
وَأَغْلَٰلًا,واغلالا,واغلالا
وَسَعِيرًا,سعر,وسعيرا
ٱلْأَبْرَارَ,الابرار,الابرار
يَشْرَبُونَ,شرب,يشربون
كَأْسٍ,كسس,كاس
مِزَاجُهَا,مزج,مزاجها
كَافُورًا,كفر,كافورا
يَشْرَبُ,شرب,يشرب
عِبَادُ,عبد,عباد
يُفَجِّرُونَهَا,فجر,يفجرونها
بِٱلنَّذْرِ,نذر,بالنذر
شَرُّهُۥ,شرر,شره
مُسْتَطِيرًا,طير,مستطيرا
وَيُطْعِمُونَ,طعم,ويطعمون
وَيَتِيمًا,يتم,ويتيما
وَأَسِيرًا,واسيرا,واسيرا
نُطْعِمُكُمْ,طعم,نطعمكم
لِوَجْهِ,وجه,لوجه
رَّبِّنَا,ربب,ربنا
عَبُوسًا,عبس,عبوسا
قَمْطَرِيرًا,قمطريرا,قمطريرا
فَوَقَىٰهُمُ,فوقىاهم,فوقىاهم
ٱلْيَوْمِ,يوم,اليوم
وَلَقَّىٰهُمْ,ولقىاهم,ولقىاهم
نَضْرَةً,نضرة,نضرة
وَسُرُورًا,سرر,وسرورا
وَجَزَىٰهُم,وجزىاهم,وجزىاهم
جَنَّةً,جنن,جنة
وَحَرِيرًا,حرر,وحريرا
شَمْسًا,شمس,شمسا
زَمْهَرِيرًا,زمهريرا,زمهريرا
وَدَانِيَةً,ودانية,ودانية
ظِلَٰلُهَا,ظلل,ظلالها
وَذُلِّلَتْ,ذلل,وذللت
تَذْلِيلًا,ذلل,تذليلا
وَيُطَافُ,طوف,ويطاف
بِـَٔانِيَةٍ,بني,بـانية
قَوَارِيرَا۠,قواريرا,قواريرا
قَوَارِيرَا۟,قواريرا,قواريرا
قَدَّرُوهَا,قدر,قدروها
وَيُسْقَوْنَ,سقق,ويسقون
زَنجَبِيلًا,زنجبيلا,زنجبيلا
تُسَمَّىٰ,سمو,تسمىا
سَلْسَبِيلًا,سلسبيلا,سلسبيلا
حَسِبْتَهُمْ,حسب,حسبتهم
لُؤْلُؤًا,ولي,لولوا
نَعِيمًا,نعم,نعيما
وَمُلْكًا,ملك,وملكا
عَٰلِيَهُمْ,علي,عاليهم
ثِيَابُ,ثوب,ثياب
خُضْرٌ,خضر,خضر
وَإِسْتَبْرَقٌ,واستبرق,واستبرق
وَحُلُّوٓا۟,حلو,وحلوا
وَسَقَىٰهُمْ,وسقىاهم,وسقىاهم
شَرَابًا,شرب,شرابا
سَعْيُكُم,سعي,سعيكم
ءَاثِمًا,ءاثما,ءاثما
فَٱسْجُدْ,سجد,فاسجد
وَسَبِّحْهُ,سبح,وسبحه
وَرَآءَهُمْ,وري,وراءهم
خَلَقْنَٰهُمْ,خلق,خلقناهم
وَشَدَدْنَآ,شدد,وشددنا
أَسْرَهُمْ,سرو,اسرهم
تَشَآءُونَ,شءو,تشاءون
وَٱلظَّٰلِمِينَ,ظلم,والظالمين
أَلِيمًۢا,يمم,اليما
وَٱلْمُرْسَلَٰتِ,رسل,والمرسلات
عُرْفًا,عرف,عرفا
فَٱلْعَٰصِفَٰتِ,عصف,فالعاصفات
عَصْفًا,عصف,عصفا
وَٱلنَّٰشِرَٰتِ,نشر,والناشرات
نَشْرًا,نشر,نشرا
فَٱلْفَٰرِقَٰتِ,فرق,فالفارقات
فَرْقًا,فرق,فرقا
فَٱلْمُلْقِيَٰتِ,لقي,فالملقيات
نُذْرًا,نذر,نذرا
ٱلنُّجُومُ,نجم,النجوم
طُمِسَتْ,طمس,طمست
فُرِجَتْ,فرج,فرجت
نُسِفَتْ,نسف,نسفت
أُقِّتَتْ,قتت,اقتت
لِأَىِّ,لاى,لاى
أُجِّلَتْ,جلت,اجلت
نُهْلِكِ,نهل,نهلك
نُتْبِعُهُمُ,تبع,نتبعهم
نَخْلُقكُّم,خلق,نخلقكم
فَقَدَرْنَا,قدر,فقدرنا
ٱلْقَٰدِرُونَ,قدر,القادرون
نَجْعَلِ,جعل,نجعل
كِفَاتًا,كفت,كفاتا
أَحْيَآءً,احياء,احياء
وَأَمْوَٰتًا,وامواتا,وامواتا
شَٰمِخَٰتٍ,شمخ,شامخات
وَأَسْقَيْنَٰكُم,واسقيناكم,واسقيناكم
فُرَاتًا,فرت,فراتا
ٱنطَلِقُوٓا۟,طلق,انطلقوا
ظِلٍّ,ظلل,ظل
ثَلَٰثِ,ثلث,ثلاث
شُعَبٍ,شعب,شعب
ظَلِيلٍ,ظليل,ظليل
ٱللَّهَبِ,لهب,اللهب
تَرْمِى,رمي,ترمى
بِشَرَرٍ,شرر,بشرر
كَٱلْقَصْرِ,قصر,كالقصر
جِمَٰلَتٌ,جمالت,جمالت
صُفْرٌ,صفر,صفر
فَيَعْتَذِرُونَ,عذر,فيعتذرون
جَمَعْنَٰكُمْ,جمع,جمعناكم
وَٱلْأَوَّلِينَ,والاولين,والاولين
كَيْدٌ,كيد,كيد
فَكِيدُونِ,فكيدون,فكيدون
وَفَوَٰكِهَ,فكه,وفواكه
وَتَمَتَّعُوا۟,متع,وتمتعوا
يَرْكَعُونَ,ركع,يركعون
عَمَّ,عمم,عم
ٱلنَّبَإِ,النبا,النبا
مُخْتَلِفُونَ,خلف,مختلفون
مِهَٰدًا,هود,مهادا
وَٱلْجِبَالَ,جبل,والجبال
أَوْتَادًا,اوتادا,اوتادا
وَخَلَقْنَٰكُمْ,خلق,وخلقناكم
نَوْمَكُمْ,نوم,نومكم
مَعَاشًا,عيش,معاشا
وَبَنَيْنَا,بنن,وبنينا
شِدَادًا,شدد,شدادا
وَهَّاجًا,وهج,وهاجا
ٱلْمُعْصِرَٰتِ,عصر,المعصرات
ثَجَّاجًا,ثجج,ثجاجا
لِّنُخْرِجَ,خرج,لنخرج
وَنَبَاتًا,نبت,ونباتا
أَلْفَافًا,الفافا,الفافا
مِيقَٰتًا,وقت,ميقاتا
فَتَأْتُونَ,فتت,فتاتون
أَفْوَاجًا,افواجا,افواجا
وَفُتِحَتِ,فتح,وفتحت
وَسُيِّرَتِ,سير,وسيرت
سَرَابًا,سرب,سرابا
مِرْصَادًا,رصد,مرصادا
لِّلطَّٰغِينَ,طغو,للطاغين
مَـَٔابًا,مـابا,مـابا
لَّٰبِثِينَ,لبث,لابثين
أَحْقَابًا,احقابا,احقابا
وَغَسَّاقًا,غسق,وغساقا
وِفَاقًا,وفق,وفاقا
كِذَّابًا,كذب,كذابا
نَّزِيدَكُمْ,زود,نزيدكم
مَفَازًا,فوز,مفازا
وَأَعْنَٰبًا,واعنابا,واعنابا
وَكَوَاعِبَ,وعب,وكواعب
وَكَأْسًا,وكس,وكاسا
دِهَاقًا,دهق,دهاقا
كِذَّٰبًا,كذب,كذابا
خِطَابًا,خطب,خطابا
يَتَكَلَّمُونَ,كلم,يتكلمون
صَوَابًا,صوب,صوابا
