word,root
تضع,تضع
معمر,عمر
ينقص,نقص
عمره,عمر
البحران,بحر
سايغ,سيغ
شرابه,شرب
وتستخرجون,خرج
قطمير,قطمير
دعاءكم,دعء
بشرككم,بشر
ينبيك,ينب
مثقلة,ثقل
تنذر,نذر
يتزكىا,زكى
الحرور,حرر
الاحياء,حيء
الاموات,امو
بمسمع,سمع
وبالزبر,زبر
وبالكتاب,وبالكتاب
الوانها,وان
جدد,جدد
بيض,بيض
وحمر,حمر
وغرابيب,غرابيب
سود,سود
يخشى,خشى
العلماوا,علم
تبور,تبر
ليوفيهم,ليف
لخبير,خبر
اورثنا,ورث
اصطفينا,صطف
سابق,سبق
بالخيرات,خير
احلنا,احل
المقامة,قام
يمسنا,يمس
لغوب,لغب
فيموتوا,يمو
يصطرخون,صطرخ
نعمركم,عمر
وجاءكم,وجء
كفرهم,كفر
مقتا,قتا
بينت,بين
يعد,يعد
تزولا,تزل
زالتا,زلت
امسكهما,امس
ليكونن,يكو
الامم,امم
استكبارا,استكبارا
السيي,سيي
يحيق,يحق
لسنت,لسن
ليعجزه,عجز
ظهرها,ظهر
يس,يس
اغلالا,غلل
الاذقان,اذق
مقمحون,قمح
فاغشيناهم,فغش
وسواء,سوء
وخشى,خشى
بمغفرة,غفر
ونكتب,كتب
قدموا,قدم
وءاثارهم,ءاثار
احصيناه,احص
امام,امم
فعززنا,عزز
بثالث,ثلث
مرسلون,رسل
لمرسلون,رسل
تطيرنا,تطر
لنرجمنكم,رجم
وليمسنكم,يمس
ذكرتم,ذكر
يسـلكم,سـل
ءاتخذ,ءاتخذ
يردن,يرد
شفاعتهم,شفع
ينقذون,نقذ
فاسمعون,سمع
ادخل,دخل
غفر,غفر
المكرمين,كرم
جند,جند
صيحة,صيح
خامدون,خمد
ياحسرة,حسر
العباد,عبد
جميع,جمع
احييناها,احي
واخرجنا,خرج
فمنه,فمن
العيون,عين
لياكلوا,يكل
عملته,عمل
الازواج,زوج
نسلخ,سلخ
مظلمون,ظلم
لمستقر,سقر
قدرناه,قدر
كالعرجون,عرج
تدرك,تدر
وخلقنا,خلق
يركبون,ركب
نغرقهم,غرق
صريخ,صرخ
خلفكم,خلف
انطعم,طعم
اطعمه,طعم
تاخذهم,تخذ
يخصمون,خصم
توصية,وصي
الاجداث,جدث
مرقدنا,رقد
شغل,شغل
فاكهون,فكه
ظلال,ظلل
متكـون,تكـ
فاكهة,فكه
وامتازوا,ماز
اعهد,عهد
اعبدونى,عبدونى
جبلا,جبل
اصلوها,صلو
نختم,ختم
وتكلمنا,كلم
وتشهد,شهد
لطمسنا,طمس
لمسخناهم,مسخ
مكانتهم,كنت
مضيا,ضيا
نعمره,عمر
ننكسه,نكس
الشعر,شعر
مالكون,الك
وذللناها,ذلل
فمنها,فمن
ركوبهم,ركب
ومشارب,شرب
رميم,رمم
يحييها,يحي
انشاها,انش
الاخضر,خضر
توقدون,وقد
بقادر,قدر
والصافات,صاف
فالزاجرات,زجر
زجرا,زجر
فالتاليات,لال
لواحد,لحد
المشارق,شرق
الكواكب,ككب
وحفظا,حفظ
مارد,ارد
دحورا,دحر
واصب,وصب
خطف,خطف
الخطفة,خطف
ثاقب,ثقب
فاستفتهم,ستف
اهم,اهم
خلقناهم,خلق
لازب,لزب
عجبت,عجب
يستسخرون,سخر
اوءاباونا,ءاباو
زجرة,زجر
الفصل,فصل
احشروا,حشر
فاهدوهم,هدو
وقفوهم,قفو
مسـولون,سـل
تناصرون,نصر
مستسلمون,سلم
واقبل,قبل
تاتوننا,اون
طاغين,طاغ
لذايقون,ذيق
فاغويناكم,فغي
غاوين,غاو
مشتركون,شرك
بالمجرمين,جرم
لتاركوا,لتر
لشاعر,شعر
مجنون,مجن
لذايقوا,ذيق
يطاف,يطف
بكاس,بكس
معين,عين
لذة,لذة
غول,غول
ينزفون,نزف
قاصرات,قصر
الطرف,طرف
كانهن,كان
مكنون,مكن
فاقبل,قبل
قرين,قرن
المصدقين,صدق
لمدينون,لمد
مطلعون,طلع
فاطلع,طلع
لتردين,ترد
لكنت,لكن
افما,افم
بميتين,بمي
موتتنا,وتت
لمثل,مثل
العاملون,عمل
الزقوم,زقم
اصل,اصل
لءاكلون,ءكل
فمالـون,الـ
البطون,بطن
لشوبا,لشب
الفوا,فوا
منذرين,نذر
نادىانا,ندى
فلنعم,نعم
المجيبون,جيب
ايفكا,ايف
ظنكم,ظنكم
فنظر,نظر
نظرة,نظر
سقيم,سقم
فتولوا,فتل
فراغ,فرغ
تنطقون,نطق
باليمين,يمن
فاقبلوا,قبل
يزفون,يزف
تنحتون,تنح
فارادوا,ارد
الاسفلين,سفل
ذاهب,ذهب
فبشرناه,بشر
السعى,سعى
المنام,نام
اذبحك,ذبح
افعل,فعل
اسلما,اسل
وتله,وتل
للجبين,جبن
صدقت,صدق
البلاوا,بلا
وفديناه,وفد
بذبح,ذبح
وبشرناه,بشر
وباركنا,وبر
ذريتهما,ذرت
وظالم,ظلم
ونجيناهما,ونج
ونصرناهم,نصر
وءاتيناهما,وءاتيناه
المستبين,ستب
وهديناهما,وهد
الياس,ياس
اتدعون,تدع
بعلا,بعل
لمحضرون,حضر
ال,ال
ياسين,ياس
نجيناه,نجن
لتمرون,تمر
وباليل,الل
ابق,ابق
فساهم,فسا
المدحضين,دحض
فالتقمه,لقم
مليم,ليم
المسبحين,سبح
للبث,لبث
فنبذناه,نبذ
بالعراء,عرء
يقطين,يقط
وارسلناه,وارسلناه
يزيدون,يزد
فمتعناهم,متع
الربك,ربك
البنون,بنن
شاهدون,شهد
افكهم,افك
ليقولون,يقل
اصطفى,صطفى
البنين,بنن
بكتابكم,كتب
بفاتنين,بفت
صال,صال
الصافون,صاف
المسبحون,سبح
فكفروا,كفر
كلمتنا,كلم
لعبادنا,عبد
المنصورون,نصر
جندنا,جند
فتول,فتل
وابصرهم,بصر
بساحتهم,بسح
صباح,صبح
وتول,وتل
ص,ص
عزة,عزة
وشقاق,شقق
فنادوا,فند
ولات,ولت
مناص,ناص
وعجبوا,عجب
كذاب,كذب
الءالهة,ءله
عجاب,عجب
وانطلق,طلق
امشوا,امش
يراد,يرد
الملة,ملة
اختلاق,خلق
اءنزل,ءنزل
يذوقوا,يذق
فليرتقوا,رتق
مهزوم,هزم
الاوتاد,واد
فواق,فوق
قطنا,قطن
اصبر,صبر
الايد,ايد
اواب,اوب
سخرنا,سخر
والاشراق,شرق
محشورة,حشر
وشددنا,شدد
وفصل,فصل
الخطاب,خطب
الخصم,خصم
تسوروا,تسر
بغىا,بغى
تشطط,شطط
واهدنا,وهد
وتسعون,تسع
نعجة,نعج
اكفلنيها,كفل
وعزنى,عزنى
ظلمك,ظلم
بسوال,سول
نعجتك,نعج
نعاجه,نعج
الخلطاء,خلطاء
ليبغى,بغى
فتناه,فتن
فاستغفر,غفر
راكعا,ركع
واناب,انب
فغفرنا,غفر
لزلفىا,زلفى
ياداود,دود
فيضلك,يضل
كالمفسدين,فسد
كالفجار,فجر
ليدبروا,دبر
وليتذكر,ذكر
لداود,دود
العبد,عبد
الصافنات,صفن
الجياد,جيد
توارت,ورت
بالحجاب,حجب
فطفق,طفق
مسحا,سحا
بالسوق,سوق
والاعناق,عنق
لاحد,لحد
فسخرنا,سخر
رخاء,رخء
وغواص,غوص
عطاونا,عطو
فامنن,فمن
ايوب,ايب
بنصب,نصب
اركض,ركض
برجلك,رجل
مغتسل,غسل
بارد,برد
وشراب,شرب
وخذ,وخذ
ضغثا,ضغث
تحنث,حنث
وجدناه,وجد
الايدى,يدى
اخلصناهم,خلص
بخالصة,خلص
المصطفين,صطف
الاخيار,خير
لحسن,لحس
مفتحة,فتح
بفاكهة,بفك
اتراب,ترب
لرزقنا,رزق
نفاد,نفد
للطاغين,طاغ
لشر,لشر
فليذوقوه,فليذوقوه
وغساق,غسق
شكله,شكل
فوج,فوج
مقتحم,قحم
مرحبا,رحب
صالوا,صال
قدمتموه,قدمتمو
فزده,فزد
الاشرار,شرر
اتخذناهم,تخذ
تخاصم,خصم
الغفار,غفر
بالملا,ملا
استكبر,كبر
بيدى,يدى
استكبرت,كبر
العالين,عال
لعنتى,عنتى
فبعزتك,بعز
لاغوينهم,لغي
فالحق,لحق
والحق,لحق
المتكلفين,تكلف
نباه,نبه
فاعبد,عبد
الخالص,خلص
نعبدهم,عبد
ليقربونا,قربو
لاصطفىا,صطفى
يكور,يكر
ويكور,يكر
يخلقكم,خلق
تشكروا,شكر
يرضه,يرض
منيبا,يبا
خوله,خول
نسى,نسى
بكفرك,كفر
قانت,قنت
ساجدا,سجد
وقايما,وقي
ويرجوا,يرج
ياعباد,عبد
وارض,ورض
يوفى,وفى
لان,لان
فاعبدوا,عبد
واهليهم,وهل
اجتنبوا,جنب
يعبدوها,عبدو
وانابوا,انب
فبشر,بشر
احسنه,احس
تنقذ,نقذ
غرف,غرف
مبنية,بنة
فسلكه,فسل
ينابيع,ابع
يهيج,يهج
فترىاه,ترى
حطاما,حطا
لذكرىا,ذكرى
للقاسية,قسي
مثانى,ثنى
تقشعر,قشعر
تلين,تلن
يتقى,تقى
بوجهه,بوج
فاتىاهم,فتى
فاذاقهم,اذق
متشاكسون,شاكس
ورجلا,رجل
ميتون,ميت
تختصمون,خصم
بالصدق,صدق
ليكفر,كفر
اسوا,اسا
ويجزيهم,يجز
بكاف,بكف
ويخوفونك,ويخوفونك
ارادنى,رادنى
كاشفات,كشف
ممسكات,مسك
تمت,تمت
منامها,نام
فيمسك,يمس
اشمازت,شمز
تحكم,حكم
يحتسبون,حسب
خولناه,خول
قالها,قال
سيصيبهم,يصب
اسرفوا,سرف
تقنطوا,قنط
وانيبوا,انب
واسلموا,سلم
ياحسرتىا,ياحسرتىا
فرطت,فرط
الساخرين,سخر
ترى,ترى
فاكون,فاك
جاءتك,جءت
واستكبرت,واستكبرت
مسودة,سود
للمتكبرين,تكبر
وينجى,نجى
بمفازتهم,فاز
مقاليد,مقاليد
تامرونى,رونى
اشركت,اشر
ليحبطن,حبط
عملك,عمل
ولتكونن,تكو
قبضته,قبض
مطويات,طوي
فصعق,صعق
قيام,قيم
واشرقت,شرق
بنور,بنر
وجاىء,جىء
بالنبين,نبن
وسيق,وسق
زمرا,زمر
جاءوها,جءو
خزنتها,خزن
وفتحت,فتح
طبتم,طبتم
فادخلوها,دخلو
صدقنا,صدق
نتبوا,نتب
حافين,حاف
حم,حم
غافر,غفر
الذنب,ذنب
وقابل,قبل
التوب,توب
يغررك,غرر
والاحزاب,حزب
وهمت,وهم
برسولهم,رسل
لياخذوه,خذو
وجادلوا,جدل
ويومنون,ويم
ويستغفرون,غفر
وقهم,قهم
وادخلهم,دخل
وعدتهم,وعد
تق,تق
ينادون,يند
لمقت,لمق
مقتكم,مقت
فتكفرون,كفر
امتنا,امت
واحييتنا,وحي
فاعترفنا,عرف
بذنوبنا,ذنب
خروج,خرج
بانه,بنه
دعى,دعى
فالحكم,فلح
ينيب,ينب
فادعوا,فدع
رفيع,رفع
التلاق,تلق
بارزون,برز
تجزىا,جزى
الءازفة,ءزف
كاظمين,كظم
يطاع,يطع
الاعين,اعن
يقضون,يقض
وءاثارا,ءاثار
واستحيوا,ستح
ذرونى,ذرونى
اقتل,قتل
وليدع,يدع
يظهر,ظهر
عذت,عذت
متكبر,تكبر
بيوم,بيم
يكتم,كتم
اتقتلون,قتل
كاذبا,كذب
كذبه,كذب
صادقا,صدق
يصبكم,يصب
مسرف,سرف
ظاهرين,ظهر
ينصرنا,نصر
اريكم,اري
اهديكم,اهد
الرشاد,رشد
داب,داب
للعباد,عبد
التناد,تند
تولون,تول
زلتم,زلتم
مرتاب,رتب
قلب,قلب
اسباب,سبب
تباب,تبب
اتبعون,تبع
اهدكم,اهد
ادعوكم,دعو
النجواة,نجا
وتدعوننى,وتدعوننى
تدعوننى,دعوننى
لاكفر,كفر
واشرك,وشر
مردنا,مرد
فستذكرون,ذكر
وافوض,وفض
فوقىاه,وقى
بـال,بـل
غدوا,غدا
يتحاجون,تحج
لخزنة,لخز
رسلكم,رسل
دعاوا,دعا
لننصر,نصر
ببالغيه,بلغ
المسىء,سىء
ادعونى,دعونى
استجب,سجب
عبادتى,عبادتى
سيدخلون,دخل
يوفك,يوف
وصوركم,وصر
فاحسن,فحس
صوركم,صور
شيوخا,شيخ
ولتبلغوا,بلغ
يصرفون,صرف
والسلاسل,لسل
يسحبون,سحب
يسجرون,سجر
تمرحون,مرح
نقصص,قصص
وخسر,خسر
لتركبوا,ركب
تنكرون,نكر
وكفرنا,كفر
ءاذاننا,ءاذ
وقر,وقر
فاعمل,عمل
واستغفروه,واستغفروه
ممنون,ممن
لتكفرون,كفر
وتجعلون,جعل
وبارك,وبر
اقواتها,قوت
دخان,دخن
وللارض,ارض
ايتيا,ايت
طايعين,طيع
فقضىاهن,قضى
سماء,سمء
امرها,امر
وزينا,وزي
بمصابيح,مصابيح
انذرتكم,ذرت
صاعقة,صعق
صرصرا,صرصر
نحسات,نحس
لنذيقهم,نذق
اخزىا,خزى
فهديناهم,فهد
فاستحبوا,سحب
العمىا,عمى
ونجينا,ونج
وجلودهم,جلد
لجلودهم,جلد
شهدتم,شهد
انطقنا,نطق
انطق,نطق
تستترون,ستر
ابصاركم,بصر
جلودكم,جلد
ظننتم,ظنن
وذالكم,وذل
اردىاكم,ردى
يصبروا,صبر
يستعتبوا,عتب
المعتبين,عتب
وقيضنا,وقض
قرناء,قرناء
فزينوا,فزن
وحق,وحق
تسمعوا,سمع
والغوا,غوا
تغلبون,غلب
فلنذيقن,نذق
اضلانا,اضل
نجعلهما,جعل
ليكونا,يكو
تتنزل,نزل
تخافوا,تخف
وابشروا,بشر
بالجنة,جنة
اولياوكم,ليو
تشتهى,شهى
تسجدوا,سجد
للقمر,قمر
خلقهن,خلق
يسـمون,سـم
خاشعة,خشع
بالذكر,ذكر
لكتاب,كتب
للرسل,رسل
وذو,وذو
اعجميا,عجم
ءاعجمى,ءاعجمى
وعربى,عربى
اساء,اسء
اكمامها,كمم
ءاذناك,ءذن
يسـم,سـم
فيـوس,يـس
قنوط,قنط
رجعت,رجع
للحسنىا,حسنى
فلننبين,ننب
فذو,فذو
عريض,عرض
سنريهم,سنر
الءافاق,ءافاق
عسق,عسق
فوقهن,فوق
الجمع,جمع
وفريق,فرق
لجعلهم,جعل
والظالمون,ظلم
الولى,ولى
اختلفتم,خلف
فحكمه,حكم
يذروكم,ذرو
كمثله,كمثل
شرع,شرع
وصىا,وصى
تتفرقوا,فرق
اورثوا,ورث
فلذالك,لذل
واستقم,سقم
لاعدل,عدل
يحاجون,يحج
استجيب,جيب
حجتهم,حجت
داحضة,دحض
وعليهم,وعل
يمارون,يمر
نزد,نزد
حرثه,حرث
شرعوا,شرع
روضات,روض
الجنات,جنت
يبشر,بشر
المودة,ودة
يقترف,قرف
يختم,ختم
ويمح,يمح
ويستجيب,تجب
بسط,بسط
لبغوا,لبغ
قنطوا,قنط
وينشر,نشر
بث,بث
جمعهم,جمع
الجوار,جور
كالاعلام,علم
يسكن,يسك
فيظللن,ظلل
رواكد,ركد
ظهره,ظهر
يوبقهن,وبق
ويعف,يعف
يجتنبون,جنب
والفواحش,فحش
غضبوا,غضب
يغفرون,غفر
وامرهم,ومر
شورىا,شورى
البغى,بغى
وجزاوا,وجز
انتصر,نصر
ويبغون,يبغ
صبر,صبر
وغفر,غفر
طرف,طرف
خفى,خفى
ينصرونهم,صرو
لربكم,لرب
يهب,يهب
ويهب,يهب
الذكور,ذكر
يزوجهم,يزج
ذكرانا,ذكر
واناثا,انث
عقيما,عقي
يكلمه,كلم
وحيا,وحا
وراي,وري
فيوحى,وحى
روحا,روح
نهدى,هدى
لتهدى,هدى
تصير,تصر
افنضرب,ضرب
صفحا,صفح
مسرفين,سرف
فاهلكنا,فهل
بطشا,بطش
ومضىا,مضى
فانشرنا,نشر
تركبون,ركب
لتستوا,لتس
ظهوره,ظهر
استويتم,سوي
وتقولوا,تقل
لمنقلبون,قلب
بنات,بنت
واصفىاكم,صفى
ينشوا,ينش
الحلية,حلة
ستكتب,كتب
شهادتهم,شهد
ويسـلون,سـل
عبدناهم,عبد
بذالك,بذل
مستمسكون,مسك
مقتدون,قتد
باهدىا,هدى
براء,برء
وجعلها,جعل
باقية,بقي
عقبه,عقب
متعت,تعت
ورسول,رسل
القريتين,قري
يقسمون,قسم
قسمنا,قسم
معيشتهم,عيش
ليتخذ,تخذ
ورحمت,رحم
لجعلنا,جعل
لبيوتهم,لبو
فضة,فضة
ومعارج,عرج
يظهرون,ظهر
ولبيوتهم,لبو
ابوابا,بوب
وسررا,سرر
يتكـون,تكـ
وزخرفا,زخرف
يعش,يعش
نقيض,نقض
ليصدونهم,صدو
المشرقين,شرق
القرين,قرن
نذهبن,ذهب
وعدناهم,وعد
مقتدرون,قدر
فاستمسك,سمس
لذكر,ذكر
ولقومك,لقم
اجعلنا,جعل
يضحكون,يضح
نريهم,نري
واخذناهم,وخذ
ياايه,ياي
وهاذه,وهذ
تحتى,حتى
اسورة,سور
مقترنين,قرن
فاستخف,سخف
فاطاعوه,طعو
ءاسفونا,ءاسفو
انتقمنا,نقم
سلفا,سلف
للءاخرين,ءخر
ءاالهتنا,ءال
ضربوه,ضربو
خصمون,خصم
يخلفون,خلف
لعلم,علم
للساعة,سعة
تمترن,مرن
واتبعون,تبع
يصدنكم,يصد
ولابين,ولب
الاخلاء,خلء
تحبرون,حبر
بصحاف,صحف
واكواب,كوب
تشتهيه,شهي
وتلذ,تلذ
يفتر,فتر
يامالك,امل
ليقض,يقض
ماكثون,اكث
جيناكم,جين
ابرموا,برم
مبرمون,برم
نسمع,سمع
ورسلنا,رسل
العابدين,عبد
ويلعبوا,لعب
يلاقوا,يلق
وتبارك,تبر
وقيله,وقل
يفرق,فرق
فارتقب,رقب
بدخان,بدخ
اكشف,كشف
معلم,علم
كاشفوا,كشف
عايدون,عيد
نبطش,بطش
البطشة,بطش
الكبرىا,كبرى
ادوا,ادا
ترجمون,رجم
فاعتزلون,عزل
فدعا,فدع
مجرمون,جرم
واترك,وتر
رهوا,رها
ونعمة,نعم
فاكهين,فكه
بكت,بكت
عاليا,عال
اخترناهم,خرن
بلاوا,بلا
بمنشرين,نشر
بـاباينا,بـب
خلقناهما,خلق
ميقاتهم,يقت
مولى,ولى
شجرت,شجر
الاثيم,اثم
يغلى,غلى
كغلى,كغلى
خذوه,خذه
فاعتلوه,علو
صبوا,صبا
ذق,ذق
وزوجناهم,وزج
بحور,بحر
يذوقون,يذق
الموتة,وتة
ووقىاهم,وقى
مرتقبون,رقب
يبث,يبث
ويل,ويل
يصر,يصر
اتخذها,تخذ
يغفروا,غفر
شريعة,شرع
فاتبعها,تبع
اجترحوا,جرح
نجعلهم,جعل
محياهم,حيا
ومماتهم,ومم
ولتجزىا,جزى
واضله,وضل
بصره,بصر
يهلكنا,يهل
الدهر,دهر
يجمعكم,جمع
يخسر,خسر
جاثية,جثي
تدعىا,دعى
كتابها,كتب
كتابنا,كتب
نستنسخ,نسخ
فيدخلهم,دخل
فاستكبرتم,كبر
والساعة,سعة
ندرى,درى
نظن,نظن
بمستيقنين,ستق
ننسىاكم,نسى
بانكم,بان
وغرتكم,وغر
يخرجون,خرج
اثارة,ثرة
دعايهم,دعي
حشر,حشر
بدعا,بدع
وكفرتم,كفر
واستكبرتم,كبر
سبقونا,بقو
قديم,قدم
ووضعته,وضع
وحمله,حمل
ثلاثون,ثلث
وبلغ,بلغ
نتقبل,قبل
ونتجاوز,جوز
الصدق,صدق
لوالديه,للد
اتعداننى,اتعداننى
وهما,وهم
يستغيثان,تغث
ويلك,ويل
وليوفيهم,ليف
يعرض,عرض
اذهبتم,ذهب
طيباتكم,طيب
حياتكم,حيت
واستمتعتم,متع
تفسقون,فسق
اخا,اخا
بالاحقاف,حقف
النذر,نذر
لتافكنا,لتف
وابلغكم,بلغ
راوه,روه
عارضا,عرض
مستقبل,قبل
اوديتهم,اود
عارض,عرض
ممطرنا,مطر
استعجلتم,عجل
تدمر,دمر
يرىا,يرى
وابصارا,بصر
وافـدة,فـد
حضروه,حضرو
انصتوا,انص
ياقومنا,يقم
اجيبوا,اجب
داعى,دعى
ويجركم,يجر
يجب,يجب
بمعجز,عجز
يعى,يعى
بخلقهن,خلق
العزم,عزم
تستعجل,عجل
نهار,نهر
بالهم,بال
امثالهم,مثل
فضرب,ضرب
اثخنتموهم,ثخنتمو
فشدوا,فشد
الوثاق,وثق
فداء,فدء
اوزارها,وزر
لانتصر,نصر
ليبلوا,يبل
سيهديهم,يهد
ويصلح,صلح
ويدخلهم,دخل
عرفها,عرف
تنصروا,نصر
اقدامكم,قدم
فتعسا,تعس
كرهوا,كره
دمر,دمر
مولىا,ولى
يتمتعون,متع
وياكلون,يكل
والنار,نار
قريتك,قرت
اخرجتك,خرج
ناصر,نصر
انهار,هار
ءاسن,ءسن
وانهار,هار
لبن,لبن
يتغير,تغر
طعمه,طعم
خمر,خمر
عسل,عسل
مصفى,صفى
خالد,خلد
وسقوا,وسق
حميما,حمي
امعاءهم,معء
ءانفا,ءنف
وءاتىاهم,ءتى
تقوىاهم,تقى
اشراطها,شرط
ذكرىاهم,ذكرى
متقلبكم,تقلب
ومثوىاكم,ثوى
نزلت,نزل
محكمة,حكم
المغشى,غشى
فاولىا,ولى
وقول,وقل
ارحامكم,رحم
فاصمهم,فصم
واعمىا,عمى
اقفالها,قفل
ارتدوا,رتد
سول,سول
واملىا,ملى
سنطيعكم,نطع
اسرارهم,سرر
توفتهم,توف
اسخط,سخط
اضغانهم,ضغن
لاريناكهم,لري
فلعرفتهم,عرف
ولتعرفنهم,عرف
لحن,لحن
ونبلوا,نبل
وشاقوا,وشق
وسيحبط,حبط
وتدعوا,تدع
يتركم,يتر
يسـلكموها,ـلكمو
فيحفكم,يحف
تبخلوا,بخل
اضغانكم,ضغن
لتنفقوا,نفق
فمنكم,فمن
يبخل,بخل
يستبدل,بدل
تقدم,قدم
ذنبك,ذنب
ويهديك,يهد
وينصرك,نصر
السكينة,سكن
ليدخل,دخل
الظانين,ظان
لتومنوا,لتم
وتعزروه,عزرو
وتوقروه,قرو
وتسبحوه,بحو
يبايعونك,يبايعونك
يبايعون,بيع
نكث,نكث
ينكث,نكث
فسيوتيه,فسو
شغلتنا,شغل
واهلونا,هلو
اهليهم,اهل
وظننتم,وظن
انطلقتم,طلق
لتاخذوها,خذو
ذرونا,ذرو
نتبعكم,تبع
يبدلوا,بدل
تتبعونا,بعو
كذالكم,كذل
تحسدوننا,حسدو
للمخلفين,خلف
ستدعون,تدع
تقاتلونهم,قاتلو
يسلمون,سلم
يعذبه,عذب
فعلم,علم
واثابهم,اثب
ومغانم,غنم
ياخذونها,خذو
تاخذونها,خذو
فعجل,عجل
وكف,وكف
ولتكون,ولت
قاتلكم,قتل
كف,كف
ببطن,ببط
مكة,مكة
اظفركم,ظفر
وصدوكم,صدو
معكوفا,عكف
مومنات,ومن
تعلموهم,علمو
تطـوهم,طـو
فتصيبكم,تصب
معرة,عرة
تزيلوا,تزل
لعذبنا,عذب
الحمية,حمة
والزمهم,زمهم
لتدخلن,دخل
محلقين,حلق
ومقصرين,قصر
فجعل,جعل
اشداء,شدء
رحماء,رحماء
ترىاهم,ترى
ركعا,ركع
سيماهم,سيم
كزرع,كزرع
شطـه,شطـ
فـازره,ـزر
فاستغلظ,غلظ
فاستوىا,سوى
سوقه,سوق
يعجب,عجب
الزراع,زرع
ليغيظ,يغظ
ترفعوا,رفع
اصواتكم,صوت
صوت,صوت
تجهروا,جهر
كجهر,كجهر
تحبط,حبط
يغضون,يغض
اصواتهم,صوت
امتحن,محن
ينادونك,ندو
الحجرات,حجر
فاسق,فسق
تصيبوا,تصب
فتصبحوا,صبح
يطيعكم,يطع
لعنتم,لعن
حبب,حبب
وزينه,وزن
وكره,وكر
والفسوق,فسق
والعصيان,عصي
الراشدون,رشد
فاصلحوا,صلح
بغت,بغت
تبغى,بغى
تفىء,فىء
فاءت,فءت
واقسطوا,قسط
اخويكم,اخي
يسخر,سخر
تلمزوا,لمز
تنابزوا,نبز
بالالقاب,لقب
الاسم,اسم
الفسوق,فسق
يتب,يتب
تجسسوا,جسس
يغتب,غتب
ايحب,يحب
فكرهتموه,فكرهتموه
وانثىا,نثى
شعوبا,شعب
وقبايل,قبيل
لتعارفوا,عرف
اكرمكم,كرم
اتقىاكم,تقى
اسلمنا,سلم
يلتكم,يلت
يرتابوا,راب
الصادقون,صدق
بدينكم,بدن
يمنون,يمن
اسلامكم,سلم
ق,ق
المجيد,جيد
عجبوا,عجب
تنقص,نقص
وعندنا,عند
مريج,ريج
بنيناها,بنن
فروج,فرج
تبصرة,بصر
وحب,وحب
الحصيد,حصد
باسقات,بسق
طلع,طلع
نضيد,نضد
واحيينا,وحي
واخوان,وخو
افعيينا,افع
بالخلق,خلق
الاول,اول
لبس,لبس
توسوس,وسس
حبل,حبل
الوريد,ورد
يتلقى,لقى
المتلقيان,تلق
قعيد,قعد
يلفظ,لفظ
عتيد,عتد
سكرة,سكر
تحيد,تحد
معها,عها
سايق,سيق
وشهيد,شهد
غطاءك,غطء
فبصرك,بصر
قرينه,قرن
القيا,قيا
مناع,ناع
للخير,خير
معتد,عتد
فالقياه,فلق
اطغيته,اطغ
تختصموا,خصم
بالوعيد,وعد
امتلات,متل
وتقول,تقل
مزيد,زيد
الخلود,خلد
فنقبوا,نقب
الغروب,غرب
فسبحه,سبح
وادبار,دبر
واستمع,سمع
يناد,يند
المناد,ناد
سراعا,سرع
بجبار,جبر
فذكر,ذكر
والذاريات,ذري
ذروا,ذرا
فالحاملات,حمل
فالجاريات,لجر
فالمقسمات,قسم
لصادق,صدق
لواقع,لقع
الحبك,حبك
الخراصون,خرص
ساهون,ساه
فتنتكم,فتن
ءاخذين,ءخذ
محسنين,حسن
يهجعون,هجع
وبالاسحار,وبالاسحار
للسايل,سيل
والمحروم,حرم
للموقنين,وقن
فورب,ورب
فجاء,فجء
سمين,سمن
فقربه,قرب
وبشروه,شرو
فاقبلت,قبل
صرة,صرة
فصكت,فصك
لنرسل,رسل
ارسلناه,رسل
بركنه,برك
العقيم,عقم
تذر,تذر
اتت,اتت
جعلته,جعل
كالرميم,رمم
فعتوا,فعت
منتصرين,نصر
باييد,ايد
لموسعون,وسع
فرشناها,فرش
الماهدون,اهد
ففروا,ففر
اتواصوا,توص
طاغون,طاغ
بملوم,لوم
ليعبدون,عبد
يطعمون,طعم
الرزاق,رزق
المتين,تين
ذنوبا,ذنب
ذنوب,ذنب
اصحابهم,صحب
والطور,طور
مسطور,سطر
رق,رق
منشور,نشر
والبيت,بيت
المعمور,عمر
والسقف,سقف
المرفوع,رفع
المسجور,سجر
دافع,دفع
تمور,تمر
مورا,ورا
وتسير,تسر
سيرا,سير
للمكذبين,كذب
خوض,خوض
افسحر,سحر
ونعيم,نعم
مصفوفة,صفف
واتبعتهم,تبع
بايمان,بيم
الحقنا,حقن
التناهم,تنا
رهين,رهن
وامددناهم,مدد
كاسا,كسا
لغو,لغو
تاثيم,اثم
ويطوف,يطف
غلمان,غلم
لولو,ولو
ووقىانا,وقى
ندعوه,دعو
بكاهن,بكا
المنون,نون
تربصوا,ربص
المتربصين,تربص
تامرهم,تمر
احلامهم,حلم
تقوله,تقل
فلياتوا,فلا
بحديث,حدث
الخالقون,خلق
المصيطرون,صيطر
فليات,فلي
مستمعهم,سمع
مغرم,غرم
مثقلون,ثقل
المكيدون,كيد
ساقطا,سقط
مركوم,ركم
يصعقون,صعق
لحكم,حكم
والنجم,نجم
صاحبكم,صحب
غوىا,غوى
وحى,وحى
القوىا,قوى
بالافق,افق
دنا,دنا
فتدلىا,دلى
قاب,قاب
قوسين,قوس
الفواد,فود
راىا,رىا
